term,coef,std_err,t,p_value,ci_low,ci_high
Intercept,18.322001414376185,0.4413813284127722,41.51059466032003,0.0,17.456841510269186,19.187161318483184
C(tense)[T.past perfect],0.11131285453907591,0.17726868232559806,0.6279329945862753,0.5300572013296039,-0.2361548481693705,0.4587805572475223
C(tense)[T.present continuous],0.012483505807492431,0.17726868232559945,0.07042138320046441,0.9438591919305285,-0.3349841969009567,0.35995120851594153
C(tense)[T.present perfect],-0.1541144239693174,0.17726868232559873,-0.8693832545460417,0.38465116820222406,-0.5015821266777651,0.19335327873913027
C(tense)[T.simple future],-0.11436235577521292,0.17726868232559978,-0.6451357017770171,0.518848916623961,-0.4618300584836627,0.23310534693323687
C(tense)[T.simple past],0.011967841467697724,0.17726868232559911,0.0675124410622951,0.946174639685404,-0.3354998612407507,0.3594355441761462
C(semantic_role)[T.patient],-0.33935431381335396,0.10834721834150947,-3.132099919203391,0.0017388781562679466,-0.5517277492001323,-0.12698087842657557
C(syntactic_role)[T.subject],-0.2548496663092581,0.10283594999198085,-2.4782157050052174,0.013214826625755838,-0.4564203601892026,-0.05327897242931354
C(valence)[T.-val],0.14380275894741573,0.0457711350182765,3.141778303946254,0.0016824514335185595,0.05408589003118483,0.23351962786364663
C(dominance)[T.-dom],-0.009622845904215051,0.10834721834150983,-0.08881488654266965,0.9292301883760449,-0.22199628129099414,0.20275058948256403
C(tense)[T.past perfect]:C(semantic_role)[T.patient],0.02343969817940772,0.052851954247833455,0.4434972843103257,0.6574123501157468,-0.08015641865986517,0.1270358150186806
C(tense)[T.present continuous]:C(semantic_role)[T.patient],-0.01204273124013998,0.05285195424783336,-0.2278578230744167,0.8197598153238453,-0.11563884807941267,0.09155338559913272
C(tense)[T.present perfect]:C(semantic_role)[T.patient],0.02012769443530089,0.05285195424783335,0.3808316025726905,0.7033334916529111,-0.08346842240397179,0.12372381127457358
C(tense)[T.simple future]:C(semantic_role)[T.patient],-0.008580176937726206,0.0528519542478334,-0.16234360791073188,0.8710374184315495,-0.11217629377699899,0.09501593990154657
C(tense)[T.simple past]:C(semantic_role)[T.patient],0.0721469655336803,0.0528519542478333,1.3650765910257332,0.17224903731734575,-0.03144915130559228,0.17574308237295289
