,Group,C(profession)[T.carpenter],C(profession)[T.cashier],C(profession)[T.ceo],C(profession)[T.cleaner],C(profession)[T.cook],C(profession)[T.designer],C(profession)[T.driver],C(profession)[T.lawyer],C(profession)[T.manager],C(profession)[T.receptionist],C(profession)[T.salesperson],C(profession)[T.secretary],C(profession)[T.teacher],C(syntactic_role)[T.subject]
Group,0.013368990168591648,-3.7810584471670815e-05,-1.6005857121690572e-05,0.00030531275817426433,0.0004581768758165849,0.0001049428887666235,0.00022127110911043834,0.0003464510104184178,0.00011727294291176337,0.0002706588165200492,0.0003699767537332544,0.00028884499744445105,0.00022976976115825657,0.0004696892526915652,1.9348194575501637e-05
C(profession)[T.carpenter],-3.7810584471670815e-05,0.011052555942136026,-0.0010894368935396642,7.213787136451418e-05,0.0006247454485186534,-0.0006522041769045795,-0.0002316747747649049,0.00022085367368307197,-0.0006076307253011968,-5.3136987353060254e-05,0.0003058998193429423,1.2606507791427722e-05,-0.00020095193675469144,0.0006663629764897021,-5.4520497731047295e-05
C(profession)[T.cashier],-1.6005857121690572e-05,-0.0010894368935396642,0.011464538899606375,4.319730890807316e-05,0.0005031297920561767,-0.0005596689033591106,-0.0002096644152575512,0.00016697271675900812,-0.0005225706457053813,-6.106832049704509e-05,0.00023775619236181665,-6.350342997830488e-06,-0.000184093953035051,0.0005377678494652001,-4.5327091318641296e-05
C(profession)[T.ceo],0.00030531275817426433,7.213787136451418e-05,4.319730890807316e-05,0.012891428909262901,-0.00046714683372526704,-8.794634621076354e-05,-0.00021282594297067874,-0.000347207914545266,-0.00010118279206746051,-0.00026584417852118617,-0.000372463053239606,-0.00028536723950401863,-0.00022194933744139098,-0.0004795054942249684,1.7118905165643076e-05
C(profession)[T.cleaner],0.0004581768758165849,0.0006247454485186534,0.0005031297920561767,-0.00046714683372526704,0.011637419349681568,0.00012162184000983784,-0.0001983507740415235,-0.0005426708378618604,8.770677068460454e-05,-0.00033419669172280857,-0.0006073807901346883,-0.0003842196339736863,-0.00022172718182554902,-0.0008816501707645771,4.2817647989455456e-05
C(profession)[T.cook],0.0001049428887666235,-0.0006522041769045795,-0.0005596689033591106,-8.794634621076354e-05,0.00012162184000983784,0.012692284792908673,-0.0002062816133140659,-3.655071843059869e-05,-0.00034729228378163715,-0.00013931703123790242,-4.6522632977254825e-06,-0.00011465846600967413,-0.00019475832719445643,0.00013054748921508856,-2.006981180423183e-05
C(profession)[T.designer],0.00022127110911043834,-0.0002316747747649049,-0.0002096644152575512,-0.00021282594297067874,-0.0001983507740415235,-0.0002062816133140659,0.013082674782269087,-0.00019960452430636778,-0.0002020649595735335,-0.0002004182225319275,-0.0001993519540269659,-0.00020022297731745245,-0.00020085720377905142,-0.00019828144954250307,5.301184741897812e-07
C(profession)[T.driver],0.0003464510104184178,0.00022085367368307197,0.00016697271675900812,-0.000347207914545266,-0.0005426708378618604,-3.655071843059869e-05,-0.00019960452430636778,0.012708418052803034,-4.937661023781528e-05,-0.00026057305169669955,-0.0003973235517245017,-0.0002856135368690178,-0.00020427306276715138,-0.0005346173223409191,2.1792151850301323e-05
C(profession)[T.lawyer],0.00011727294291176337,-0.0006076307253011968,-0.0005225706457053813,-0.00010118279206746051,8.770677068460454e-05,-0.00034729228378163715,-0.0002020649595735335,-4.937661023781528e-05,0.012784301369490558,-0.00013671410855840924,-2.1024618336223614e-05,-0.00011553012046323331,-0.0001843433093103836,9.512447311189284e-05,-1.716153462403888e-05
C(profession)[T.manager],0.0002706588165200492,-5.3136987353060254e-05,-6.106832049704509e-05,-0.00026584417852118617,-0.00033419669172280857,-0.00013931703123790242,-0.0002004182225319275,-0.00026057305169669955,-0.00013671410855840924,0.013042456338414062,-0.0002668450405428191,-0.00022410989105491305,-0.00019299274077435292,-0.00031936736648291057,8.762420143474575e-06
C(profession)[T.receptionist],0.0003699767537332544,0.0003058998193429423,0.00023775619236181665,-0.000372463053239606,-0.0006073807901346883,-4.6522632977254825e-06,-0.0001993519540269659,-0.0003973235517245017,-2.1024618336223614e-05,-0.0002668450405428191,0.012573673728029049,-0.00028234098555804556,-0.00019119548525377712,-0.0005613604387278185,2.4349381523715334e-05
C(profession)[T.salesperson],0.00028884499744445105,1.2606507791427722e-05,-6.350342997830488e-06,-0.00028536723950401863,-0.0003842196339736863,-0.00011465846600967413,-0.00020022297731745245,-0.0002856135368690178,-0.00011553012046323331,-0.00022410989105491305,-0.00028234098555804556,0.013006800710669076,-0.00018334941579873615,-0.00033985781728114776,1.0698711828031254e-05
C(profession)[T.secretary],0.00022976976115825657,-0.00020095193675469144,-0.000184093953035051,-0.00022194933744139098,-0.00022172718182554902,-0.00019475832719445643,-0.00020085720377905142,-0.00020427306276715138,-0.0001843433093103836,-0.00019299274077435292,-0.00019119548525377712,-0.00018334941579873615,0.013106054480362651,-0.00018328239677902603,1.0192978109791707e-06
C(profession)[T.teacher],0.0004696892526915652,0.0006663629764897021,0.0005377678494652001,-0.0004795054942249684,-0.0008816501707645771,0.00013054748921508856,-0.00019828144954250307,-0.0005346173223409191,9.512447311189284e-05,-0.00031936736648291057,-0.0005613604387278185,-0.00033985781728114776,-0.00018328239677902603,0.011693414022240856,3.578752271865765e-05
C(syntactic_role)[T.subject],1.9348194575501637e-05,-5.4520497731047295e-05,-4.5327091318641296e-05,1.7118905165643076e-05,4.2817647989455456e-05,-2.006981180423183e-05,5.301184741897812e-07,2.1792151850301323e-05,-1.716153462403888e-05,8.762420143474575e-06,2.4349381523715334e-05,1.0698711828031254e-05,1.0192978109791707e-06,3.578752271865765e-05,0.013855490988363977
