,Group,C(profession)[T.carpenter],C(profession)[T.cashier],C(profession)[T.ceo],C(profession)[T.cleaner],C(profession)[T.cook],C(profession)[T.designer],C(profession)[T.driver],C(profession)[T.lawyer],C(profession)[T.manager],C(profession)[T.receptionist],C(profession)[T.salesperson],C(profession)[T.secretary],C(profession)[T.teacher],C(syntactic_role)[T.subject]
agent,0.02504330252349639,-0.07182681905407537,0.027152134062719296,-0.051600821597371456,0.05688151012542481,0.001156655011198415,-0.011496403833410527,0.0016552393057329843,0.01953185441910114,0.009445031224727226,0.015494001565432873,0.01864646438133083,0.033255612561730846,0.04367124907691182,0.014611010410117486
patient,-0.02504330252239267,0.07182681905429017,-0.02715213406271312,0.05160082159753829,-0.056881510125386045,-0.0011566550111476795,0.01149640383348541,-0.001655239305567142,-0.01953185441909179,-0.00944503122465899,-0.015494001565297247,-0.018646464381294914,-0.03325561256171808,-0.04367124907695538,-0.014611010409744132
