,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.6174655972087286,0.016101562392115666,-0.03734219825343488
carpenter,2.4493531963166024,0.1735065571988157,-0.02190320841733484
cashier,-0.9265824359168002,-0.03602132806178646,0.17858311998183277
ceo,0.3706262234642559,0.09581914197193699,0.0379518275092093
cleaner,-0.605704298653432,-0.09999120649804259,-0.15689806084349114
cook,-0.151618358519963,0.015324271701433521,0.14117628604048668
designer,-0.026347867409723478,0.03831323384982328,0.16960735116836778
driver,1.2064885057527581,0.021942176566485373,-0.11995735192494134
lawyer,1.0211932793722727,-0.02572199872704163,-0.34486511907165845
manager,0.38133571231225394,0.0051255570401363085,0.022697052618162548
receptionist,-1.929406026148777,-0.05320097399209281,0.008516316726101078
salesperson,0.044290039415288564,-0.01088764070880423,0.07395058045683008
secretary,-1.6728395128573597,-0.07651828103073634,-0.03158617661931901
teacher,-0.7782540542105582,-0.06379107169599667,0.0800695806251924
