predictor,unique_r2,relative_r2
profession_embedding_2,0.015593832234426785,0.1658484072648909
profession_embedding_1,0.015333626444564596,0.1630809851738366
lex_emb_norm,0.012896277887630592,0.1371585326272164
C(tense),0.011099081959806023,0.11804443176401644
log_frequency,0.009672027863048216,0.10286697920007203
profession_embedding_3,0.008893285529082862,0.09458465489285241
profession_embedding_5,0.008712823427231564,0.09266534784159168
C(syntactic_role),0.00825071028047153,0.0877505374079436
"C(valence, Treatment(reference='-val'))",0.003293488677983847,0.03502794203356072
profession_embedding_4,0.00027945824159847366,0.0029721817940192574
