predictor,unique_r2,relative_r2
"male_perc:C(dominance, Treatment(reference='-dom'))",7.285073032481382e-05,0.37138671900061654
"C(semantic_role):C(dominance, Treatment(reference='-dom'))",6.205733132025326e-05,0.3163629048906444
"C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom'))",4.790632270623707e-05,0.24422228754505754
male_perc:C(semantic_role),8.809786731789337e-06,0.04491153039683365
"C(semantic_role):C(valence, Treatment(reference='-val'))",4.534513644571803e-06,0.02311655816232002
C(semantic_role),2.220446049250313e-16,1.131964181103167e-12
"C(dominance, Treatment(reference='-dom'))",2.220446049250313e-16,1.131964181103167e-12
"C(valence, Treatment(reference='-val'))",2.220446049250313e-16,1.131964181103167e-12
male_perc,2.220446049250313e-16,1.131964181103167e-12
