,Group,C(profession)[T.carpenter],C(profession)[T.cashier],C(profession)[T.ceo],C(profession)[T.cleaner],C(profession)[T.cook],C(profession)[T.designer],C(profession)[T.driver],C(profession)[T.lawyer],C(profession)[T.manager],C(profession)[T.receptionist],C(profession)[T.salesperson],C(profession)[T.secretary],C(profession)[T.teacher],C(syntactic_role)[T.subject]
Group,0.013035846147132733,-4.373656693534696e-05,-2.1918023461049065e-05,0.00029960418887917627,0.00045256516577864324,9.910735915482167e-05,0.00021550928852329639,0.00034076850754505083,0.000111445225989541,0.0002649282894553826,0.0003643091574714372,0.00028312599368543234,0.00022401332557033397,0.00046408483723839783,1.846918529723951e-05
C(profession)[T.carpenter],-4.373656693534696e-05,0.01073130994976458,-0.0010824422341156913,7.722111346658536e-05,0.0006289193529464356,-0.0006459290012482298,-0.00022609159691020826,0.00022569219803724683,-0.0006014288970264684,-4.784760050481535e-05,0.0003105983968928971,1.7787711112068906e-05,-0.00019541931454824656,0.0006704683976253392,-5.4449334565864094e-05
C(profession)[T.cashier],-2.1918023461049065e-05,-0.0010824422341156913,0.01114467843823901,4.7716773424982874e-05,0.000505811642704162,-0.0005527407476682633,-0.00020413466721375036,0.00017099764911219283,-0.0005157907123630353,-5.613227316917109e-05,0.0002414983164740152,-1.6329158328865107e-06,-0.00017866636919555337,0.000540311307246722,-4.516422739846164e-05
C(profession)[T.ceo],0.00029960418887917627,7.722111346658536e-05,4.7716773424982874e-05,0.012569448805396916,-0.00046089260159471926,-8.309640459831494e-05,-0.00020751353561934078,-0.0003413978513768171,-9.62838320174534e-05,-0.0002603354291083222,-0.0003665594628922808,-0.00027978619047566776,-0.00021660314348686917,-0.00047320549435324257,1.7040708952425987e-05
C(profession)[T.cleaner],0.00045256516577864324,0.0006289193529464356,0.000505811642704162,-0.00046089260159471926,0.011318496613295044,0.0001247206667115647,-0.0001932282014214496,-0.0005353705278571125,9.102010162861886e-05,-0.00032821492800541347,-0.000599671206035595,-0.00037792148778855464,-0.00021645675933375184,-0.0008722059021481712,4.253711628217574e-05
C(profession)[T.cook],9.910735915482167e-05,-0.0006459290012482298,-0.0005527407476682633,-8.309640459831494e-05,0.0001247206667115647,0.012370950990055708,-0.000201066318387706,-3.260851918898598e-05,-0.0003410193141389986,-0.0001346040156433217,-9.493238892865579e-07,-0.0001101304062124434,-0.00018962946465195574,0.00013323633969391165,-1.9934605710529943e-05
C(profession)[T.designer],0.00021550928852329639,-0.00022609159691020826,-0.00020413466721375036,-0.00020751353561934078,-0.0001932282014214496,-0.000201066318387706,0.012760165610097657,-0.0001946276000783729,-0.00019695543651158747,-0.00019539744612975397,-0.00019438864142492469,-0.00019521272315421365,-0.0001958127696110128,-0.0001933758290278208,5.207492219765931e-07
C(profession)[T.driver],0.00034076850754505083,0.00022569219803724683,0.00017099764911219283,-0.0003413978513768171,-0.0005353705278571125,-3.260851918898598e-05,-0.0001946276000783729,0.012386887695325383,-4.5594663202383525e-05,-0.00025518023855370916,-0.00039088769664299066,-0.0002800297315454007,-0.00019930966852606038,-0.0005271342816139306,2.1615744976967707e-05
C(profession)[T.lawyer],0.000111445225989541,-0.0006014288970264684,-0.0005157907123630353,-9.62838320174534e-05,9.102010162861886e-05,-0.0003410193141389986,-0.00019695543651158747,-4.5594663202383525e-05,0.012462611684153285,-0.00013231011756424413,-1.7660097790755623e-05,-0.00011131646767156394,-0.00017951136979162935,9.744539369020018e-05,-1.7021676463568417e-05
C(profession)[T.manager],0.0002649282894553826,-4.784760050481535e-05,-5.613227316917109e-05,-0.0002603354291083222,-0.00032821492800541347,-0.0001346040156433217,-0.00019539744612975397,-0.00025518023855370916,-0.00013231011756424413,0.01271979797499392,-0.0002615235258629188,-0.0002191159555663751,-0.0001882373286335798,-0.00031364325063592315,8.683613066194361e-06
