,Group,C(profession)[T.carpenter],C(profession)[T.cashier],C(profession)[T.ceo],C(profession)[T.cleaner],C(profession)[T.cook],C(profession)[T.designer],C(profession)[T.driver],C(profession)[T.lawyer],C(profession)[T.manager],C(profession)[T.receptionist],C(profession)[T.salesperson],C(profession)[T.secretary],C(profession)[T.teacher],C(syntactic_role)[T.subject]
Group,0.01312598864453552,-6.83594830138925e-05,-0.00040339645875680656,-0.001048835356951563,-0.0008986815004175839,-0.0009983117592163512,-0.00014588120286388188,-0.0014148771071284504,0.00025285388661355193,-0.00013135357476463025,0.0003293973555057689,-0.00034642374091006496,-0.0033735127402218326,-9.253054693446134e-05,0.0008354895773939271
C(profession)[T.carpenter],-6.83594830138925e-05,0.014846061952593732,-0.0003234778678634138,-0.00047744922028249576,-0.000441629575036681,-0.00046539666706175677,-0.00026204684421258915,-0.0005647695591646564,-0.00016692741283441968,-0.0002585812356897118,-0.0001486677426187474,-0.0003098868580193608,-0.0010320078650277017,-0.0002493198879205209,0.00019299968164976898
C(profession)[T.cashier],-0.00040339645875680656,-0.0003234778678634138,0.014318258690747385,-0.0008349992835623754,-0.0007549165676942154,-0.0008080531430179808,-0.00035341977148841276,-0.0010302231569492507,-0.00014075930697572884,-0.0003456716394011805,-9.993578760018307e-05,-0.00046037667199694797,-0.002074837424747277,-0.00032496585415801903,0.00043084994851638547
C(profession)[T.ceo],-0.001048835356951563,-0.00047744922028249576,-0.0008349992835623754,0.012252695824199996,-0.0012217588882939908,-0.001320007941944562,-0.00047939489455234454,-0.0017307983153434443,-8.618759317752624e-05,-0.00046506866745675215,-1.0705270108594432e-05,-0.0006771572492459556,-0.003662280775703667,-0.0004267838552942333,0.000795923615506583
C(profession)[T.cleaner],-0.0008986815004175839,-0.000441629575036681,-0.0007549165676942154,-0.0012217588882939908,0.013003509246727458,-0.0010472910051794449,-0.0003941229046543026,-0.001366480873501327,-8.85953293349381e-05,-0.00038299122573422516,-2.994450808598253e-05,-0.000547787021540654,-0.0028672697724414302,-0.0003532433909642703,0.0006182880665384101
C(profession)[T.cook],-0.0009983117592163512,-0.00046539666706175677,-0.0008080531430179808,-0.001320007941944562,-0.0010472910051794449,0.012780257132767103,-0.0003558533458900555,-0.0012639063931024648,-7.053121693679876e-05,-0.00034545783797226696,-1.575914876532979e-05,-0.0004993551981465247,-0.0026654436628813084,-0.0003176773159051191,0.000577071180617035
C(profession)[T.designer],-0.00014588120286388188,-0.00026204684421258915,-0.00035341977148841276,-0.00047939489455234454,-0.0003941229046543026,-0.0003558533458900555,0.014836392622584188,-0.0004115641704166832,-0.00014492413030243868,-0.00020635195847042788,-0.00013268621321978425,-0.0002407377904450181,-0.0007247146039931017,-0.00020014485808292318,0.0001291695878324991
C(profession)[T.driver],-0.0014148771071284504,-0.0005647695591646564,-0.0010302231569492507,-0.0017307983153434443,-0.001366480873501327,-0.0012639063931024648,-0.0004115641704166832,0.011429265917237882,-1.4283617680821471e-05,-0.0002741916760339887,3.7496387605011294e-05,-0.00041968200329990955,-0.0024674424019460435,-0.00024792873531446764,0.0005445670730242973
C(profession)[T.lawyer],0.00025285388661355193,-0.00016692741283441968,-0.00014075930697572884,-8.618759317752624e-05,-8.85953293349381e-05,-7.053121693679876e-05,-0.00014492413030243868,-1.4283617680821471e-05,0.01496362104507638,-0.00014153275931335057,-0.00018748652601394096,-0.00012008237562384409,0.00018182942208762128,-0.00014540483909896722,-8.009058460982008e-05
C(profession)[T.manager],-0.00013135357476463025,-0.0002585812356897118,-0.0003456716394011805,-0.00046506866745675215,-0.00038299122573422516,-0.00034545783797226696,-0.00020635195847042788,-0.0002741916760339887,-0.00014153275931335057,0.014887632293185073,-0.00013289990671122386,-0.0001825029509229194,-0.00040468132070168905,-0.00016386802609949316,5.921093739444866e-05
C(profession)[T.receptionist],0.0003293973555057689,-0.0001486677426187474,-9.993578760018307e-05,-1.0705270108594432e-05,-2.994450808598253e-05,-1.575914876532979e-05,-0.00013268621321978425,3.7496387605011294e-05,-0.00018748652601394096,-0.00013289990671122386,0.014931588362353025,-0.00010171583847728062,0.00031003814370954226,-0.00013625117380928632,-0.00010929746493892916
C(profession)[T.salesperson],-0.00034642374091006496,-0.0003098868580193608,-0.00046037667199694797,-0.0006771572492459556,-0.000547787021540654,-0.0004993551981465247,-0.0002407377904450181,-0.00041968200329990955,-0.00012008237562384409,-0.0001825029509229194,-0.00010171583847728062,0.014668172892213862,-0.0006804576753931849,-0.00016483223781101327,0.00012653917971632047
C(profession)[T.secretary],-0.0033735127402218326,-0.0010320078650277017,-0.002074837424747277,-0.003662280775703667,-0.0028672697724414302,-0.0026654436628813084,-0.0007247146039931017,-0.0024674424019460435,0.00018182942208762128,-0.00040468132070168905,0.00031003814370954226,-0.0006804576753931849,0.008200455631317435,0.000678128333738449,-0.0012944703276768544
C(profession)[T.teacher],-9.253054693446134e-05,-0.0002493198879205209,-0.00032496585415801903,-0.0004267838552942333,-0.0003532433909642703,-0.0003176773159051191,-0.00020014485808292318,-0.00024792873531446764,-0.00014540483909896722,-0.00016386802609949316,-0.00013625117380928632,-0.00016483223781101327,0.000678128333738449,0.015015102357417319,-0.00018746319908437463
C(syntactic_role)[T.subject],0.0008354895773939271,0.00019299968164976898,0.00043084994851638547,0.000795923615506583,0.0006182880665384101,0.000577071180617035,0.0001291695878324991,0.0005445670730242973,-8.009058460982008e-05,5.921093739444866e-05,-0.00010929746493892916,0.00012653917971632047,-0.0012944703276768544,-0.00018746319908437463,0.015250838944627894
