,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
accountant,0.7359198219463314,0.01092765921092823,-0.11199639505996764,0.09293991196724152,0.045356259055282865
carpenter,2.775117759340268,0.12905089057205016,-0.17318794056208345,0.29597447801222154,0.04947734405003727
cashier,-0.7827204242426851,0.0363914633648976,-0.007934208705947424,-0.11006803803475956,-0.08197100541534831
ceo,0.8450002261616643,-0.018243127594841094,-0.09574857988085488,0.09213237111453472,0.12877421988927307
cleaner,-0.7198814311151296,-0.050507290053495295,0.33545962451733274,-0.15932679798988778,0.15137657193254428
cook,-0.06167923419849981,0.06544722538462343,0.34241050041604865,-0.031183538924947202,-0.01263815824486975
designer,0.3194677692549994,0.011541174674038845,-0.014017081494976914,0.04655303829326538,0.02229185637803878
driver,1.2407224699165025,0.008310018774578763,-0.2507939035308224,0.11226772777342536,0.06013997170903572
lawyer,1.150113663674033,0.05157190455903737,0.02848216141907538,0.1233201177269972,0.06894248151890556
manager,0.583471505691412,0.01461093853915228,-0.20918160576692493,0.05989833078994192,-0.01577016258088403
receptionist,-1.4799481173221822,-0.023175081831988967,0.08583253350280753,-0.16202994097856166,-0.11714355778639479
salesperson,0.4991135380055111,0.0028777243588321453,-0.10420478900609323,0.06109309924863744,0.024285490180301794
secretary,-1.6087216255366947,0.024896887533621365,0.006126964835046609,-0.05328696180104105,-0.327085912094062
teacher,-0.732202817149484,-0.033696158457292694,0.03159885285330827,-0.0552596063708222,-0.058925943888415745
