predictor,unique_r2,relative_r2
profession_embedding_10,0.09025455187321008,0.1317404396260512
profession_embedding_2,0.08964067362199923,0.13084438963175288
profession_embedding_3,0.07967326194198687,0.1162954148775119
profession_embedding_1,0.07913992479283916,0.11551692704460648
log_frequency,0.0766807531886885,0.11192738677740946
profession_embedding_7,0.06385360612067514,0.09320418712913016
profession_embedding_9,0.051143154477634734,0.0746513224530956
profession_embedding_4,0.04542792743575452,0.06630906704953757
lex_emb_norm,0.044142737975229385,0.06443313479993537
profession_embedding_5,0.030313819507344464,0.04424769527693726
C(tense),0.01851378877474119,0.02702373034608374
profession_embedding_6,0.009032283378178851,0.013184010760365376
profession_embedding_8,0.0056628735267589825,0.00826583737305549
C(syntactic_role),0.0008773891569089365,0.0012806848059773387
"C(dominance, Treatment(reference='-dom'))",0.0006309852672684579,0.0009210203228783868
C(semantic_role),5.928419825318443e-05,8.653443154561541e-05
"C(valence, Treatment(reference='-val'))",4.673524188048006e-05,6.821729412621259e-05
