predictor,unique_r2,relative_r2
profession_embedding_9,0.23829817268749132,0.48358411963744496
profession_embedding_2,0.16479942369055633,0.3344313694199774
profession_embedding_8,0.03685847273012133,0.07479777073134106
profession_embedding_4,0.026560327000143213,0.053899499961718035
profession_embedding_6,0.009756660907190962,0.019799422807964658
C(tense),0.0026311513221793925,0.0053394576274726525
profession_embedding_5,0.0022682357519934193,0.004602984474817557
lex_emb_norm,0.002152063779009006,0.004367233941573281
profession_embedding_3,0.0021316439788153785,0.004325795557936334
log_frequency,0.0019268681070885307,0.003910239036729253
profession_embedding_10,0.0013410114351037894,0.0027213462317180965
C(syntactic_role),0.001148749821280881,0.0023311851901453846
profession_embedding_1,0.0011051913167468008,0.002242790886360853
"C(valence, Treatment(reference='-val'))",0.0008780446355212135,0.0017818367521757993
profession_embedding_7,0.0007790120318473814,0.0015808675465670819
C(semantic_role),8.292639094498178e-05,0.00016828448706751085
"C(dominance, Treatment(reference='-dom'))",5.7061232445088095e-05,0.00011579570899006726
