predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,baseline_r2,full_r2
profession_embedding,0.2536384657096748,0.0012316649742272294,0.8560395879961104,500,0,0.0,0.2962929159659696
log_frequency,0.029427260170651726,0.001231776431771713,0.09931813615831288,500,0,0.0,0.2962929159659696
C(tense),0.010175422328429672,7.663440459213367e-18,0.034342442158145824,500,0,0.0,0.2962929159659696
lex_emb_norm,0.001521813437407456,5.414315018269373e-05,0.005136178947937595,500,0,0.0,0.2962929159659696
"C(dominance, Treatment(reference='-dom'))",0.0007823765550959818,6.56364636028442e-18,0.0026405509984782785,500,0,0.0,0.2962929159659696
C(syntactic_role),0.0006009946280026337,8.28038636508821e-18,0.0020283800105152035,500,0,0.0,0.2962929159659696
"C(valence, Treatment(reference='-val'))",9.745231764236096e-05,7.231134436258522e-18,0.0003289053243971372,500,0,0.0,0.2962929159659696
C(semantic_role),4.913081906450301e-05,7.502562671905576e-18,0.00016581840610102832,500,0,0.0,0.2962929159659696
