target_model,predictor,unique_r2,relative_r2
Qwen_Qwen3-4B-Base — TF-IDF,C(semantic_role),0.0020073104622911,0.0063414224653999
Qwen_Qwen3-4B-Base — TF-IDF,"C(valence, Treatment(reference='-val'))",0.0015795509985049,0.0049900602698652
Qwen_Qwen3-4B-Base — TF-IDF,profession_embedding_6,0.0007753665608524,0.0024495099389344
Qwen_Qwen3-4B-Base — TF-IDF,profession_embedding_5,0.0003388408869354,0.0010704538500517
Qwen_Qwen3-4B-Base — TF-IDF,profession_embedding_7,0.0003224340344768,0.0010186219163662
Qwen_Qwen3-4B-Base — TF-IDF,profession_embedding_1,0.0003168449845459,0.0010009651923777
Qwen_Qwen3-4B-Base — TF-IDF,"C(dominance, Treatment(reference='-dom'))",7.808908024020678e-05,0.0002466961922633
Qwen_Qwen3-8B-Base — log(1 + x) counts,profession_embedding_4,0.170008924684434,0.3373063218309869
Qwen_Qwen3-8B-Base — log(1 + x) counts,profession_embedding_6,0.1510157358363191,0.2996228726703585
Qwen_Qwen3-8B-Base — log(1 + x) counts,profession_embedding_1,0.0392351154676129,0.0778444573398698
Qwen_Qwen3-8B-Base — log(1 + x) counts,log_frequency,0.0381940356895562,0.075778902303152
Qwen_Qwen3-8B-Base — log(1 + x) counts,profession_embedding_5,0.0214060111381767,0.0424706108546584
Qwen_Qwen3-8B-Base — log(1 + x) counts,profession_embedding_2,0.0178109836012572,0.0353378940422306
Qwen_Qwen3-8B-Base — log(1 + x) counts,profession_embedding_10,0.0155308750133065,0.0308140430584986
Qwen_Qwen3-8B-Base — log(1 + x) counts,C(syntactic_role),0.0107648875379945,0.0213580823895277
Qwen_Qwen3-8B-Base — log(1 + x) counts,lex_emb_norm,0.0080668823733506,0.0160051034205926
Qwen_Qwen3-8B-Base — log(1 + x) counts,C(tense),0.0074658044247581,0.0148125343107664
Qwen_Qwen3-8B-Base — log(1 + x) counts,profession_embedding_7,0.0066024974361866,0.0130996894970806
Qwen_Qwen3-8B-Base — log(1 + x) counts,profession_embedding_9,0.0059606980730251,0.0118263270371784
Qwen_Qwen3-8B-Base — log(1 + x) counts,profession_embedding_8,0.0058687662350951,0.0116439296120498
Qwen_Qwen3-8B-Base — log(1 + x) counts,"C(valence, Treatment(reference='-val'))",0.0032597874995637,0.006467583589917
Qwen_Qwen3-8B-Base — log(1 + x) counts,profession_embedding_3,0.0017188119391018,0.0034102099885272
Qwen_Qwen3-8B-Base — log(1 + x) counts,C(semantic_role),0.0006363306162675,0.0012625121889339
Qwen_Qwen3-8B-Base — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))",0.0004732368368153,0.0009389258656708
Qwen_Qwen3-8B-Base — PPMI,profession_embedding_4,0.0678923771954858,0.1752761678744636
Qwen_Qwen3-8B-Base — PPMI,profession_embedding_5,0.0659043685568755,0.1701437723056117
Qwen_Qwen3-8B-Base — PPMI,profession_embedding_7,0.0533619439090432,0.1377632869118489
Qwen_Qwen3-8B-Base — PPMI,profession_embedding_3,0.0451019805782462,0.1164387320912532
Qwen_Qwen3-8B-Base — PPMI,log_frequency,0.0358029717458088,0.0924316977155473
Qwen_Qwen3-8B-Base — PPMI,profession_embedding_9,0.0270157988247572,0.0697460581831819
Qwen_Qwen3-8B-Base — PPMI,profession_embedding_10,0.0227138554535879,0.0586398312449147
Qwen_Qwen3-8B-Base — PPMI,profession_embedding_6,0.0224780458653049,0.0580310471267318
Qwen_Qwen3-8B-Base — PPMI,profession_embedding_1,0.0211176475181193,0.0545189384198754
Qwen_Qwen3-8B-Base — PPMI,C(syntactic_role),0.0107648875379945,0.0277914592653961
Qwen_Qwen3-8B-Base — PPMI,C(tense),0.007465804424758,0.0192742932819094
Qwen_Qwen3-8B-Base — PPMI,"C(valence, Treatment(reference='-val'))",0.0032597874995637,0.0084157174135097
Qwen_Qwen3-8B-Base — PPMI,profession_embedding_8,0.0022484322643328,0.0058047251738264
Qwen_Qwen3-8B-Base — PPMI,profession_embedding_2,0.001107702047106,0.0028597285583979
Qwen_Qwen3-8B-Base — PPMI,C(semantic_role),0.0006363306162675,0.0016427999214024
Qwen_Qwen3-8B-Base — PPMI,"C(dominance, Treatment(reference='-dom'))",0.0004732368368151,0.0012217445121291
Qwen_Qwen3-8B-Base — Raw counts,profession_embedding_9,0.2078518093822157,0.4102559982094189
Qwen_Qwen3-8B-Base — Raw counts,profession_embedding_2,0.1923580844576791,0.3796746258182398
Qwen_Qwen3-8B-Base — Raw counts,profession_embedding_8,0.0292607416680994,0.0577545839849744
Qwen_Qwen3-8B-Base — Raw counts,profession_embedding_4,0.024500706943618,0.04835927103
Qwen_Qwen3-8B-Base — Raw counts,profession_embedding_5,0.0134458229233696,0.0265392421724381
Qwen_Qwen3-8B-Base — Raw counts,C(syntactic_role),0.0107648875379947,0.0212476364561782
Qwen_Qwen3-8B-Base — Raw counts,profession_embedding_6,0.0077097591007746,0.0152174519204021
Qwen_Qwen3-8B-Base — Raw counts,C(tense),0.0074658044247579,0.0147359364145975
Qwen_Qwen3-8B-Base — Raw counts,profession_embedding_1,0.0060625805994019,0.0119662660764188
Qwen_Qwen3-8B-Base — Raw counts,"C(valence, Treatment(reference='-val'))",0.0032597874995639,0.0064341387191147
Qwen_Qwen3-8B-Base — Raw counts,log_frequency,0.0008846439780609,0.0017461021838495
Qwen_Qwen3-8B-Base — Raw counts,profession_embedding_3,0.0006392339229994,0.001261714064212
Qwen_Qwen3-8B-Base — Raw counts,C(semantic_role),0.0006363306162677,0.0012559835439685
Qwen_Qwen3-8B-Base — Raw counts,profession_embedding_7,0.0005990975096644,0.0011824931790716
Qwen_Qwen3-8B-Base — Raw counts,profession_embedding_10,0.0005741767682267,0.0011333048478032
Qwen_Qwen3-8B-Base — Raw counts,"C(dominance, Treatment(reference='-dom'))",0.0004732368368153,0.0009340705354174
Qwen_Qwen3-8B-Base — Raw counts,lex_emb_norm,0.0001525900501831,0.0003011808438944
Qwen_Qwen3-8B-Base — TF-IDF,profession_embedding_2,0.1468413277251233,0.5230500019667159
Qwen_Qwen3-8B-Base — TF-IDF,lex_emb_norm,0.0366137864238045,0.130418604609929
Qwen_Qwen3-8B-Base — TF-IDF,profession_embedding_10,0.0242302700989758,0.0863084188849581
Qwen_Qwen3-8B-Base — TF-IDF,profession_embedding_9,0.0237613954792224,0.0846382836813099
Qwen_Qwen3-8B-Base — TF-IDF,C(syntactic_role),0.0107648875379945,0.0383446168401552
Qwen_Qwen3-8B-Base — TF-IDF,log_frequency,0.0095820207234722,0.034131235639868
Qwen_Qwen3-8B-Base — TF-IDF,C(tense),0.007465804424758,0.0265932559964501
Qwen_Qwen3-8B-Base — TF-IDF,profession_embedding_8,0.0059026341770039,0.0210252308782584
Qwen_Qwen3-8B-Base — TF-IDF,profession_embedding_3,0.0035619971467546,0.0126878627664212
Qwen_Qwen3-8B-Base — TF-IDF,"C(valence, Treatment(reference='-val'))",0.0032597874995639,0.011611389548654
Qwen_Qwen3-8B-Base — TF-IDF,profession_embedding_4,0.0030358979056434,0.0108138929967319
Qwen_Qwen3-8B-Base — TF-IDF,profession_embedding_1,0.0018506911420772,0.006592176878946
Qwen_Qwen3-8B-Base — TF-IDF,profession_embedding_5,0.001750320667192,0.0062346564322201
Qwen_Qwen3-8B-Base — TF-IDF,profession_embedding_7,0.0007338463371392,0.0026139666130128
Qwen_Qwen3-8B-Base — TF-IDF,C(semantic_role),0.0006363306162676,0.0022666148232691
Qwen_Qwen3-8B-Base — TF-IDF,"C(dominance, Treatment(reference='-dom'))",0.0004732368368154,0.0016856734562519
Qwen_Qwen3-8B-Base — TF-IDF,profession_embedding_6,0.0002762817919578,0.0009841179868478
allenai_Olmo-3-1025-7B — log(1 + x) counts,profession_embedding_4,0.202104216032797,0.3674914427185119
allenai_Olmo-3-1025-7B — log(1 + x) counts,profession_embedding_6,0.1674962827490559,0.3045629220691249
allenai_Olmo-3-1025-7B — log(1 + x) counts,profession_embedding_1,0.0495245302593154,0.0900517635515283
allenai_Olmo-3-1025-7B — log(1 + x) counts,log_frequency,0.0449178462786434,0.0816753081987578
allenai_Olmo-3-1025-7B — log(1 + x) counts,profession_embedding_2,0.0256870957388924,0.0467075257391081
allenai_Olmo-3-1025-7B — log(1 + x) counts,profession_embedding_10,0.0229931985529351,0.0418091412183114
allenai_Olmo-3-1025-7B — log(1 + x) counts,profession_embedding_5,0.0177735586847256,0.032318131959365
allenai_Olmo-3-1025-7B — log(1 + x) counts,C(syntactic_role),0.0044236761910725,0.0080436874474353
allenai_Olmo-3-1025-7B — log(1 + x) counts,C(tense),0.0038524321709858,0.0070049793333408
allenai_Olmo-3-1025-7B — log(1 + x) counts,profession_embedding_9,0.0027503787118594,0.0050010863735741
allenai_Olmo-3-1025-7B — log(1 + x) counts,"C(valence, Treatment(reference='-val'))",0.0023133814603697,0.0042064827103437
allenai_Olmo-3-1025-7B — log(1 + x) counts,lex_emb_norm,0.0022258542869701,0.004047329735403
allenai_Olmo-3-1025-7B — log(1 + x) counts,profession_embedding_3,0.0019986561574979,0.0036342093660132
allenai_Olmo-3-1025-7B — log(1 + x) counts,profession_embedding_8,0.0012748354391283,0.0023180670049848
allenai_Olmo-3-1025-7B — log(1 + x) counts,C(semantic_role),0.0002499754775864,0.0004545370240449
allenai_Olmo-3-1025-7B — log(1 + x) counts,profession_embedding_7,0.0001986051825212,0.0003611290575168
allenai_Olmo-3-1025-7B — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))",0.0001717274099727,0.0003122564926352
allenai_Olmo-3-1025-7B — PPMI,profession_embedding_4,0.0706279005091502,0.1868060821409899
allenai_Olmo-3-1025-7B — PPMI,profession_embedding_5,0.066408236392301,0.1756453522320301
allenai_Olmo-3-1025-7B — PPMI,profession_embedding_3,0.055531712695345,0.1468776731067139
allenai_Olmo-3-1025-7B — PPMI,profession_embedding_10,0.0369552579514262,0.0977441903645603
allenai_Olmo-3-1025-7B — PPMI,log_frequency,0.0362635471216272,0.0959146613943129
allenai_Olmo-3-1025-7B — PPMI,profession_embedding_6,0.0294951442425309,0.0780126875981079
allenai_Olmo-3-1025-7B — PPMI,profession_embedding_1,0.0251392234148198,0.0664915677846197
allenai_Olmo-3-1025-7B — PPMI,profession_embedding_9,0.0213279843162017,0.0564110947848146
allenai_Olmo-3-1025-7B — PPMI,profession_embedding_7,0.0209193425552747,0.0553302646056974
allenai_Olmo-3-1025-7B — PPMI,C(syntactic_role),0.0044236761910724,0.011700328226627
allenai_Olmo-3-1025-7B — PPMI,C(tense),0.0038524321709859,0.0101894259264093
allenai_Olmo-3-1025-7B — PPMI,profession_embedding_2,0.0025844445460392,0.0068356833018658
allenai_Olmo-3-1025-7B — PPMI,"C(valence, Treatment(reference='-val'))",0.0023133814603697,0.0061187395348568
allenai_Olmo-3-1025-7B — PPMI,profession_embedding_8,0.0015277452429545,0.0040407841842742
allenai_Olmo-3-1025-7B — PPMI,lex_emb_norm,0.000289643917535,0.0007660888269456
allenai_Olmo-3-1025-7B — PPMI,C(semantic_role),0.0002499754775863,0.0006611684513144
allenai_Olmo-3-1025-7B — PPMI,"C(dominance, Treatment(reference='-dom'))",0.0001717274099725,0.0004542075358594
allenai_Olmo-3-1025-7B — Raw counts,profession_embedding_2,0.2442905288274788,0.4471005102270199
allenai_Olmo-3-1025-7B — Raw counts,profession_embedding_9,0.1963662338891258,0.3593894686976948
allenai_Olmo-3-1025-7B — Raw counts,profession_embedding_4,0.0297195310478305,0.0543926838218795
allenai_Olmo-3-1025-7B — Raw counts,profession_embedding_8,0.0291614175540657,0.0533712245413069
allenai_Olmo-3-1025-7B — Raw counts,profession_embedding_1,0.0074690870031475,0.0136699225551867
allenai_Olmo-3-1025-7B — Raw counts,lex_emb_norm,0.0066711448378372,0.0122095288552991
allenai_Olmo-3-1025-7B — Raw counts,profession_embedding_3,0.0062588258507385,0.0114549026714968
allenai_Olmo-3-1025-7B — Raw counts,profession_embedding_5,0.0056261742517446,0.0102970237555038
allenai_Olmo-3-1025-7B — Raw counts,C(syntactic_role),0.0044236761910725,0.0080962118818139
allenai_Olmo-3-1025-7B — Raw counts,C(tense),0.003852432170986,0.0070507211128076
allenai_Olmo-3-1025-7B — Raw counts,profession_embedding_6,0.0035310038364024,0.0064624429954221
allenai_Olmo-3-1025-7B — Raw counts,profession_embedding_10,0.0025366830523447,0.0046426371600699
allenai_Olmo-3-1025-7B — Raw counts,"C(valence, Treatment(reference='-val'))",0.0023133814603699,0.0042339506007274
allenai_Olmo-3-1025-7B — Raw counts,log_frequency,0.0019955754223964,0.0036523020103659
allenai_Olmo-3-1025-7B — Raw counts,profession_embedding_7,0.0017509936769934,0.003204668515581
allenai_Olmo-3-1025-7B — Raw counts,C(semantic_role),0.0002499754775864,0.0004575051030818
allenai_Olmo-3-1025-7B — Raw counts,"C(dominance, Treatment(reference='-dom'))",0.0001717274099723,0.000314295494742
allenai_Olmo-3-1025-7B — TF-IDF,profession_embedding_2,0.1986088825661525,0.6102427732034009
allenai_Olmo-3-1025-7B — TF-IDF,profession_embedding_10,0.0240936659178904,0.0740298485968896
allenai_Olmo-3-1025-7B — TF-IDF,profession_embedding_4,0.0209231007936616,0.0642880161620443
allenai_Olmo-3-1025-7B — TF-IDF,profession_embedding_9,0.0200569175103947,0.0616265939635322
allenai_Olmo-3-1025-7B — TF-IDF,log_frequency,0.0138050569897042,0.0424172179651738
allenai_Olmo-3-1025-7B — TF-IDF,lex_emb_norm,0.0124929248866557,0.0383855798882272
allenai_Olmo-3-1025-7B — TF-IDF,profession_embedding_3,0.0100320903190993,0.030824455272362
allenai_Olmo-3-1025-7B — TF-IDF,profession_embedding_8,0.0069079404086798,0.0212252375505536
allenai_Olmo-3-1025-7B — TF-IDF,profession_embedding_7,0.0054224785491951,0.0166610289768619
allenai_Olmo-3-1025-7B — TF-IDF,C(syntactic_role),0.0044236761910726,0.0135921233316182
allenai_Olmo-3-1025-7B — TF-IDF,C(tense),0.003852432170986,0.011836927237217
allenai_Olmo-3-1025-7B — TF-IDF,"C(valence, Treatment(reference='-val'))",0.0023133814603699,0.007108062336453
allenai_Olmo-3-1025-7B — TF-IDF,profession_embedding_1,0.0010521925259211,0.0032329515007877
allenai_Olmo-3-1025-7B — TF-IDF,profession_embedding_5,0.0007432638406188,0.0022837417010791
allenai_Olmo-3-1025-7B — TF-IDF,profession_embedding_6,0.0003090960803161,0.0009497241352012
allenai_Olmo-3-1025-7B — TF-IDF,C(semantic_role),0.0002499754775864,0.0007680710283658
allenai_Olmo-3-1025-7B — TF-IDF,"C(dominance, Treatment(reference='-dom'))",0.0001717274099726,0.0005276471502316
allenai_Olmo-3-1125-32B — log(1 + x) counts,profession_embedding_4,0.1570225674388096,0.3014936493115862
allenai_Olmo-3-1125-32B — log(1 + x) counts,profession_embedding_6,0.1414493608963534,0.2715920692485938
allenai_Olmo-3-1125-32B — log(1 + x) counts,profession_embedding_1,0.0522330152112723,0.1002908220611723
allenai_Olmo-3-1125-32B — log(1 + x) counts,log_frequency,0.0385769287038217,0.0740702384622547
allenai_Olmo-3-1125-32B — log(1 + x) counts,profession_embedding_10,0.0385427153970667,0.0740045466647199
allenai_Olmo-3-1125-32B — log(1 + x) counts,profession_embedding_2,0.0331139320599586,0.063580925867254
allenai_Olmo-3-1125-32B — log(1 + x) counts,C(syntactic_role),0.026087353172199,0.0500894326023006
allenai_Olmo-3-1125-32B — log(1 + x) counts,C(tense),0.0136630807177159,0.0262340129423002
allenai_Olmo-3-1125-32B — log(1 + x) counts,profession_embedding_5,0.0074995545984161,0.0143996377142991
allenai_Olmo-3-1125-32B — log(1 + x) counts,profession_embedding_3,0.0057409970880001,0.0110230917184745
allenai_Olmo-3-1125-32B — log(1 + x) counts,profession_embedding_7,0.0014656534462981,0.0028141509424925
allenai_Olmo-3-1125-32B — log(1 + x) counts,profession_embedding_8,0.0013939739923461,0.0026765216799914
allenai_Olmo-3-1125-32B — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))",0.0010756725149542,0.0020653619240056
allenai_Olmo-3-1125-32B — log(1 + x) counts,"C(valence, Treatment(reference='-val'))",0.0010741155294496,0.0020623724095087
allenai_Olmo-3-1125-32B — log(1 + x) counts,profession_embedding_9,0.0010442917858013,0.0020051088616294
allenai_Olmo-3-1125-32B — log(1 + x) counts,lex_emb_norm,0.0008322931716081,0.0015980575894165
allenai_Olmo-3-1125-32B — PPMI,profession_embedding_5,0.0627455829610448,0.1869279429100084
allenai_Olmo-3-1125-32B — PPMI,profession_embedding_4,0.0435384712543236,0.129707247665067
allenai_Olmo-3-1125-32B — PPMI,log_frequency,0.0364780140977439,0.1086731498050938
allenai_Olmo-3-1125-32B — PPMI,profession_embedding_6,0.0352792295749926,0.1051018016040676
allenai_Olmo-3-1125-32B — PPMI,profession_embedding_3,0.0308112848746894,0.091791164066731
allenai_Olmo-3-1125-32B — PPMI,C(syntactic_role),0.0260873531721991,0.0777179051388139
allenai_Olmo-3-1125-32B — PPMI,profession_embedding_9,0.0237716581487963,0.0708191229982389
allenai_Olmo-3-1125-32B — PPMI,profession_embedding_7,0.0213718957961279,0.0636698924247389
allenai_Olmo-3-1125-32B — PPMI,profession_embedding_10,0.0198220229693578,0.0590526026394145
allenai_Olmo-3-1125-32B — PPMI,C(tense),0.0136630807177159,0.0407042448543618
allenai_Olmo-3-1125-32B — PPMI,profession_embedding_1,0.0132611995975767,0.0395069843057009
allenai_Olmo-3-1125-32B — PPMI,profession_embedding_2,0.0042243767016645,0.0125850141102261
allenai_Olmo-3-1125-32B — PPMI,profession_embedding_8,0.0022819062704165,0.0067981206789845
allenai_Olmo-3-1125-32B — PPMI,"C(dominance, Treatment(reference='-dom'))",0.0010756725149542,0.0032045801628787
allenai_Olmo-3-1125-32B — PPMI,"C(valence, Treatment(reference='-val'))",0.0010741155294498,0.0031999416834233
allenai_Olmo-3-1125-32B — PPMI,lex_emb_norm,0.0001813559479992,0.0005402849522499
allenai_Olmo-3-1125-32B — Raw counts,profession_embedding_9,0.221085952279312,0.4288359833138205
allenai_Olmo-3-1125-32B — Raw counts,profession_embedding_2,0.174735591154362,0.3389311183278393
allenai_Olmo-3-1125-32B — Raw counts,profession_embedding_8,0.0278645606985876,0.0540483290032382
allenai_Olmo-3-1125-32B — Raw counts,C(syntactic_role),0.0260873531721992,0.0506011152419194
allenai_Olmo-3-1125-32B — Raw counts,profession_embedding_4,0.0219166946815493,0.0425113726939875
allenai_Olmo-3-1125-32B — Raw counts,C(tense),0.013663080717716,0.0265020033804569
allenai_Olmo-3-1125-32B — Raw counts,profession_embedding_10,0.012039792297066,0.0233533434185977
allenai_Olmo-3-1125-32B — Raw counts,profession_embedding_6,0.0063151565268128,0.0122493823376668
allenai_Olmo-3-1125-32B — Raw counts,profession_embedding_1,0.0035999893459768,0.006982827064249
allenai_Olmo-3-1125-32B — Raw counts,profession_embedding_5,0.0028137998178057,0.005457871019288
allenai_Olmo-3-1125-32B — Raw counts,profession_embedding_3,0.0024864602982921,0.0048229371246608
allenai_Olmo-3-1125-32B — Raw counts,"C(dominance, Treatment(reference='-dom'))",0.0010756725149545,0.0020864603830252
allenai_Olmo-3-1125-32B — Raw counts,"C(valence, Treatment(reference='-val'))",0.00107411552945,0.0020834403294987
allenai_Olmo-3-1125-32B — Raw counts,lex_emb_norm,0.0006720751451344,0.0013036106670422
allenai_Olmo-3-1125-32B — Raw counts,log_frequency,0.0001186823102894,0.0002302056947093
allenai_Olmo-3-1125-32B — TF-IDF,profession_embedding_2,0.1688156433676814,0.4708928590850501
allenai_Olmo-3-1125-32B — TF-IDF,profession_embedding_10,0.0420263798243674,0.1172280113246855
allenai_Olmo-3-1125-32B — TF-IDF,log_frequency,0.0261775041906001,0.0730192981297044
allenai_Olmo-3-1125-32B — TF-IDF,C(syntactic_role),0.026087353172199,0.0727678316781512
allenai_Olmo-3-1125-32B — TF-IDF,profession_embedding_9,0.022386838276621,0.0624456482329223
allenai_Olmo-3-1125-32B — TF-IDF,profession_embedding_4,0.0180180747235813,0.0502594579064915
allenai_Olmo-3-1125-32B — TF-IDF,profession_embedding_8,0.0170883037715583,0.0476659630551954
allenai_Olmo-3-1125-32B — TF-IDF,lex_emb_norm,0.0170799194314174,0.0476425758511322
allenai_Olmo-3-1125-32B — TF-IDF,C(tense),0.0136630807177159,0.0381116762328839
allenai_Olmo-3-1125-32B — TF-IDF,profession_embedding_3,0.00294124496767,0.0082042826391336
allenai_Olmo-3-1125-32B — TF-IDF,profession_embedding_5,0.0014465560909312,0.0040350107365459
allenai_Olmo-3-1125-32B — TF-IDF,"C(dominance, Treatment(reference='-dom'))",0.0010756725149543,0.0030004713775419
allenai_Olmo-3-1125-32B — TF-IDF,"C(valence, Treatment(reference='-val'))",0.0010741155294499,0.0029961283359783
allenai_Olmo-3-1125-32B — TF-IDF,profession_embedding_6,0.0005958032320817,0.0016619282538646
allenai_Olmo-3-1125-32B — TF-IDF,profession_embedding_1,2.4685373037458547e-05,6.885716071864481e-05
google_gemma-3-12b-pt — log(1 + x) counts,profession_embedding_6,0.1478002253130071,0.3452815947576353
google_gemma-3-12b-pt — log(1 + x) counts,profession_embedding_4,0.1401328627545123,0.3273695843653947
google_gemma-3-12b-pt — log(1 + x) counts,profession_embedding_1,0.0365370044995395,0.0853554529741145
google_gemma-3-12b-pt — log(1 + x) counts,log_frequency,0.0361638264178333,0.08448365779987
google_gemma-3-12b-pt — log(1 + x) counts,profession_embedding_10,0.0214700708746382,0.0501570298384528
google_gemma-3-12b-pt — log(1 + x) counts,profession_embedding_5,0.0183264365393309,0.0428130689322292
google_gemma-3-12b-pt — log(1 + x) counts,profession_embedding_2,0.0121482553834039,0.0283799905136923
google_gemma-3-12b-pt — log(1 + x) counts,C(tense),0.0041977937659239,0.0098066218971747
google_gemma-3-12b-pt — log(1 + x) counts,profession_embedding_3,0.0035575874707585,0.0083110121976598
google_gemma-3-12b-pt — log(1 + x) counts,C(syntactic_role),0.0023556966218268,0.0055032303545343
google_gemma-3-12b-pt — log(1 + x) counts,profession_embedding_7,0.0018007411427984,0.0042067782522956
google_gemma-3-12b-pt — log(1 + x) counts,profession_embedding_8,0.0011679933881434,0.0027285927262321
google_gemma-3-12b-pt — log(1 + x) counts,lex_emb_norm,0.0010655980129331,0.0024893830878602
google_gemma-3-12b-pt — log(1 + x) counts,profession_embedding_9,0.0009396693550184,0.002195196473879
google_gemma-3-12b-pt — log(1 + x) counts,"C(valence, Treatment(reference='-val'))",0.000370357124057,0.000865205030327
google_gemma-3-12b-pt — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))",1.3769408798713911e-05,3.216722720700312e-05
google_gemma-3-12b-pt — log(1 + x) counts,C(semantic_role),9.174791637645008e-06,2.14335714408163e-05
google_gemma-3-12b-pt — PPMI,profession_embedding_5,0.0887191652502025,0.229880629764596
google_gemma-3-12b-pt — PPMI,profession_embedding_4,0.0726535403231808,0.1882529164585682
google_gemma-3-12b-pt — PPMI,profession_embedding_7,0.0536722421929601,0.1390703891475968
google_gemma-3-12b-pt — PPMI,log_frequency,0.0424143624843105,0.1099000461902441
google_gemma-3-12b-pt — PPMI,profession_embedding_6,0.0382144995038578,0.0990177622536369
google_gemma-3-12b-pt — PPMI,profession_embedding_3,0.0217622093437444,0.0563881589158383
google_gemma-3-12b-pt — PPMI,profession_embedding_1,0.0172106334365349,0.0445945500262609
google_gemma-3-12b-pt — PPMI,profession_embedding_10,0.0168250560366449,0.0435954786840122
google_gemma-3-12b-pt — PPMI,profession_embedding_9,0.0158761622567193,0.0411367957253321
google_gemma-3-12b-pt — PPMI,lex_emb_norm,0.0087025556616209,0.0225492312784165
google_gemma-3-12b-pt — PPMI,C(tense),0.0041977937659238,0.0108769223854963
google_gemma-3-12b-pt — PPMI,C(syntactic_role),0.0023556966218267,0.0061038561559125
google_gemma-3-12b-pt — PPMI,profession_embedding_2,0.0019574415136988,0.0050719355465917
google_gemma-3-12b-pt — PPMI,profession_embedding_8,0.0010040866488807,0.0026016934506989
google_gemma-3-12b-pt — PPMI,"C(valence, Treatment(reference='-val'))",0.0003703571240569,0.000959634016798
google_gemma-3-12b-pt — Raw counts,profession_embedding_2,0.1879764457173923,0.4042424370443872
google_gemma-3-12b-pt — Raw counts,profession_embedding_9,0.1875682908524117,0.4033647019819883
google_gemma-3-12b-pt — Raw counts,profession_embedding_4,0.0280801800465465,0.0603862913320894
google_gemma-3-12b-pt — Raw counts,profession_embedding_8,0.0215833844353456,0.0464149638031099
google_gemma-3-12b-pt — Raw counts,profession_embedding_5,0.0103624234568348,0.0222843415082682
google_gemma-3-12b-pt — Raw counts,profession_embedding_1,0.0074937167997324,0.0161152017215953
google_gemma-3-12b-pt — Raw counts,profession_embedding_6,0.0065240530501041,0.0140299445194636
google_gemma-3-12b-pt — Raw counts,profession_embedding_3,0.0048285431605858,0.0103837587052996
google_gemma-3-12b-pt — Raw counts,C(tense),0.0041977937659239,0.0090273351837817
google_gemma-3-12b-pt — Raw counts,lex_emb_norm,0.0027691267385479,0.0059549936536107
google_gemma-3-12b-pt — Raw counts,C(syntactic_role),0.0023556966218268,0.0050659141878669
google_gemma-3-12b-pt — Raw counts,log_frequency,0.0007440532445501,0.0016000829025139
google_gemma-3-12b-pt — Raw counts,"C(valence, Treatment(reference='-val'))",0.000370357124057,0.0007964512034165
google_gemma-3-12b-pt — Raw counts,profession_embedding_7,0.000141349402225,0.0003039712056059
google_gemma-3-12b-pt — Raw counts,"C(dominance, Treatment(reference='-dom'))",1.3769408798713911e-05,2.9611047002244356e-05
google_gemma-3-12b-pt — TF-IDF,profession_embedding_2,0.6308403213956645,0.883948206546586
google_gemma-3-12b-pt — TF-IDF,profession_embedding_10,0.0218953573595015,0.0306802866164429
google_gemma-3-12b-pt — TF-IDF,log_frequency,0.0164143766292823,0.0230002082792262
google_gemma-3-12b-pt — TF-IDF,profession_embedding_9,0.0157324279697665,0.0220446458744609
google_gemma-3-12b-pt — TF-IDF,profession_embedding_3,0.0083553112129988,0.011707657407708
google_gemma-3-12b-pt — TF-IDF,profession_embedding_4,0.0050889529460891,0.0071307598410058
google_gemma-3-12b-pt — TF-IDF,profession_embedding_8,0.0044406814893713,0.0062223867201292
google_gemma-3-12b-pt — TF-IDF,C(tense),0.0041977937659238,0.0058820467636429
google_gemma-3-12b-pt — TF-IDF,C(syntactic_role),0.0023556966218267,0.0033008571795549
google_gemma-3-12b-pt — TF-IDF,lex_emb_norm,0.0022256936537461,0.003118693981384
google_gemma-3-12b-pt — TF-IDF,profession_embedding_7,0.0010676459879772,0.0014960105184957
google_gemma-3-12b-pt — TF-IDF,profession_embedding_6,0.0006474432828571,0.0009072126643015
google_gemma-3-12b-pt — TF-IDF,"C(valence, Treatment(reference='-val'))",0.0003703571240569,0.0005189530606851
google_gemma-3-12b-pt — TF-IDF,profession_embedding_5,3.0027008553146217e-05,4.207454637615847e-05
google_gemma-3-4b-pt — log(1 + x) counts,profession_embedding_6,0.1572052901859748,0.3847435362641271
google_gemma-3-4b-pt — log(1 + x) counts,profession_embedding_4,0.1312407562236376,0.3211980499620963
google_gemma-3-4b-pt — log(1 + x) counts,log_frequency,0.0248558580322703,0.0608321177035552
google_gemma-3-4b-pt — log(1 + x) counts,profession_embedding_1,0.0236226907686173,0.0578140695624162
google_gemma-3-4b-pt — log(1 + x) counts,C(syntactic_role),0.0181829049981525,0.0445007617763235
google_gemma-3-4b-pt — log(1 + x) counts,profession_embedding_10,0.0139885496543822,0.0342355149426995
google_gemma-3-4b-pt — log(1 + x) counts,profession_embedding_5,0.0139268358056198,0.0340844767404785
google_gemma-3-4b-pt — log(1 + x) counts,profession_embedding_9,0.0079202232441228,0.0193839195572888
