,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
CEO,-0.06535325501712587,0.0013151799182099986,0.1631206362257938,-0.00504415508734338,0.02287916605475879
accountant,-0.26161279739682114,-0.04683585210334163,-0.023925797843188972,-0.017496510017341538,0.03196569036663765
administrator,-0.6885708737253369,-0.04470860067202183,-0.06734875445558929,0.04407004372717136,-0.08965932988020821
agronomist,0.019042050460193447,-0.08151545833432548,0.14300949789832068,-0.05335072705677726,0.053709189916530495
binman,1.955432243272842,0.0602933302413223,-0.06898227763188405,-0.006214463263253848,0.06033791870603677
bodyguard,-0.008132210252322606,0.004426047862165782,0.37979169261814033,0.011509693254562593,0.02707348257719529
bookbinder,-0.4025876646014902,-0.0006799078418762609,0.0684155795395552,0.04657149114637817,0.03964068238831483
builder,1.7406831035510415,0.08680268773512954,0.02803254836214939,0.11072653678140353,-0.07483708980823815
cashier,-1.7562263170442982,-0.008171997179798714,0.038797032089052906,-0.1534956027176645,-0.07868166658846777
chauffeur,0.2527387757882372,-0.007084425940981146,0.27889146862633013,0.005839750623034799,0.053513377643163836
colonel,1.1490682606792266,0.028025606867912986,0.2164062740308308,0.10423215733695823,0.009489712957695044
doctor,0.18941857163654455,-0.04118700722841654,0.03685889413870379,-0.06372178045133339,0.04720588831829781
electrician,0.7327492479115918,0.09044498960898813,0.055244951524155254,0.021136739341108504,0.09010088160605353
farmer,1.602039500317904,0.09502886268242344,-0.22452024368988321,0.09785589462291316,0.053717598740608885
farmhand,0.4544961578600202,0.0628854068236003,0.009858749351170065,0.10973213151264738,0.028764484417429015
fisherman,2.648927441376334,0.05380209041896043,0.01842622554086094,0.0782899177244117,0.006188196880504871
hawker,0.8791431502059657,0.012466991880299986,-0.4977538141275819,0.07960249638223701,-0.00126741740765692
housekeeper,-3.267370224968596,-0.0739637145430334,0.09861823883147994,-0.17258205001878454,-0.14675870297747495
manager,-0.4274065364210722,-0.006881531884199403,-0.13080302695150225,-0.022166382264611848,-0.06533777037871114
midwife,-4.3765189504696815,-0.09188358955590843,0.10407881598111766,-0.23976893832001517,0.019814555270887248
molder,-0.41222633863061103,0.02943545849667642,-0.1274159546942443,-0.011121188373690659,-0.06447696053071728
paralegal,-1.7388629949504084,-0.047769534202629325,0.16689569602898688,-0.12323371466685601,-0.09141320191183826
programmer,0.7062765583594264,0.06039562626732903,-0.05262408719738499,0.01304666514816633,0.20136964970047416
salesperson,-0.4990601280031847,-0.040556479974136056,-0.1453904676799361,-0.047945529290313475,0.011209974207986128
scientist,0.20426219994714978,-0.010838301920013511,-0.206799523439428,-0.08163591140911114,0.11135743305333214
scrivener,0.1789891300050374,-0.02008728997289482,-0.37092382513218564,0.10179434258820343,-0.05727670834502986
sergeant,1.1171133101450559,0.009426036184538463,-0.25222084212673784,0.15712029750546833,-0.02509786260776243
soldier,1.4791999263761766,0.06861483907256567,0.058073566503520135,0.1736061087212044,-0.027544401839629706
solicitor,-0.3525210632465542,-0.059524505131420206,-0.03490684954227227,-0.07461609501815325,-0.04511224984476303
teacher,-1.7269644807297908,-0.04808169394912083,0.09732856511686733,-0.1287160875622491,-0.10117033265156297
tradesperson,0.1585516603345629,-0.019641498560702554,0.1275426976241468,0.02801302611770075,-0.08620782180846531
welder,0.5152825478908445,-0.013951765047217426,0.11422433446660163,0.01796184302104302,0.08650363378856098
