predictor,unique_r2,relative_r2
profession_embedding_9,0.13288236765825467,0.518932737210319
profession_embedding_8,0.03539483228952567,0.13822403624189744
profession_embedding_5,0.018447189568391642,0.07204003620090862
profession_embedding_3,0.016968837925456115,0.06626677163505673
profession_embedding_10,0.014037928480259754,0.05482097270992866
profession_embedding_6,0.012782449640081905,0.04991807187722623
C(syntactic_role),0.01076488753799476,0.04203908053639992
C(tense),0.007465804424758082,0.029155488375857165
"C(valence, Treatment(reference='-val'))",0.0032597874995640153,0.01273013477772461
profession_embedding_1,0.0011440966904080474,0.004467930829721588
profession_embedding_4,0.0009199636024076474,0.0035926454257575826
C(semantic_role),0.0006363306162677773,0.002485000788967007
log_frequency,0.0005629007204821512,0.0021982420753421726
"C(dominance, Treatment(reference='-dom'))",0.0004732368368155493,0.0018480863293241499
lex_emb_norm,0.0002168180155851518,0.0008467185548158994
profession_embedding_7,8.407172773639005e-05,0.0003283172370050363
profession_embedding_2,2.707392420719934e-05,0.00010572919374825654
