predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,baseline_r2,full_r2
profession_embedding,0.3041769172028465,0.0014378348947209929,0.8615368607099866,500,0,0.0,0.35306314921009463
log_frequency,0.0330510366613594,0.0014417553146769656,0.09361225246901077,500,0,0.0,0.35306314921009463
lex_emb_norm,0.007509880111443351,8.175722337838602e-05,0.021270642739819056,500,0,0.0,0.35306314921009463
C(tense),0.004674346004029405,7.374117519495209e-18,0.013239404946359544,500,0,0.0,0.35306314921009463
"C(dominance, Treatment(reference='-dom'))",0.0015592697253792164,7.453571314620517e-18,0.0044164046258233355,500,0,0.0,0.35306314921009463
"C(valence, Treatment(reference='-val'))",0.0014370872941890116,7.287178390052032e-18,0.004070340666830269,500,0,0.0,0.35306314921009463
C(semantic_role),0.0006236061522624983,6.972979717475645e-18,0.0017662736925609125,500,0,0.0,0.35306314921009463
C(syntactic_role),3.100605858484484e-05,7.784264480589819e-18,8.782014960840419e-05,500,0,0.0,0.35306314921009463
