,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
Group,1.0073151473560191,0.11401692824276734,-0.1560474500774185
C(semantic_role)[T.patient],0.11401692824276734,0.015162867929831372,-0.016741850753139904
C(syntactic_role)[T.subject],-0.1560474500774185,-0.016741850753139904,0.07441192514645151
