,Group,C(tense)[T.past perfect],C(tense)[T.present continuous],C(tense)[T.present perfect],C(tense)[T.simple future],C(tense)[T.simple past],C(semantic_role)[T.patient],C(syntactic_role)[T.subject],"C(valence, Treatment(reference='-val'))[T.+val]","C(dominance, Treatment(reference='-dom'))[T.+dom]"
hairdresser,-0.9400281162464325,-0.1759293875727481,0.0824184328011788,-0.06330066434465229,-0.02813084573061142,-0.10481588922070192,0.07089945063533848,0.16774673616929225,0.05313156557859061,-0.000303473863904391
hawker,0.32902526329984294,0.013729327540798156,0.021570854023495636,0.028894906727161523,-0.10948351634604986,-0.03287827678821535,-0.11524107630093262,-0.09897148599885329,-0.02235453330348629,0.011714636854274346
housekeeper,-4.331064234812718,-0.23027562481497965,0.5065982471147306,0.1621738080485561,0.524737648700059,0.08753742186167797,0.22063578287973593,0.3794831013605794,0.10790048774058308,0.06425327847541619
manager,-0.44159642057011994,-0.023077357187452806,0.2043301962965954,0.1750516083345861,0.250853429557426,0.018303031312224858,-0.058520578026284215,-0.2334314865130594,0.026450637216235997,0.03486963597679707
midwife,-4.787849928951309,-0.09180375609092573,0.14006931059800812,-0.13203945250298038,0.019205384019769678,0.11331050476386267,0.03181323943246135,0.39051808480628075,0.0934748900886116,-0.01356796840198709
molder,-0.7645869230390563,0.05631418349164822,0.15517316616743132,0.15360766825324834,0.18262069241091705,0.066808924653903,-0.0694697600952292,-0.15301237136419707,0.06097456559781926,0.06817315447135944
nurse,-3.0480679218900155,-0.09276156781217455,0.4504547501164343,0.27348698690097145,0.6093573402524858,0.10303257486645337,0.091998679831756,0.05261821590449595,0.08022778937806474,0.05211355743928443
paralegal,-1.825724880684653,-0.11440207224922354,0.5135499212055372,0.39431551196200315,0.7085503869193013,0.09833324775714683,0.04773673558809704,0.2305040192359502,0.07143094329681252,0.03367638537699284
programmer,1.1112847143560574,-0.07244994330988594,0.03167742246570564,0.03245663337528597,-0.1603883286436265,-0.08471704458242937,-0.19234564064622864,-0.5245818413734136,-0.049280687671668974,-0.08018922801489736
salesperson,-0.5882513711922889,-0.16817225499495164,0.3553237633262199,0.26170063216895195,0.5247095974025716,-0.023505904250727024,-0.004893867124723811,0.006497932400228987,0.0396284822647251,0.018528628570755393
scientist,0.09054886665040374,-0.05403592670347099,-0.11335685092364599,-0.14192133760656786,-0.25086913060119825,-0.05773067834267823,0.0035805692412579893,-0.023293272824268636,0.0015060974119088903,-0.06403006559938028
scrivener,1.4352164867625703,0.3661843140783222,-0.16211983583793332,0.09066395569622472,-0.08970785294578863,0.151625752637142,-0.19603917316901032,-0.42721188739559923,-0.10035998707979471,0.06513540584613056
secretary,-3.4833446550605425,0.09958743741417185,0.3652628493536534,0.26640062254703567,0.6699862797834069,0.20829911917796748,-0.06550230487379427,0.42383931060472746,0.038431872144859075,0.20083387675841696
sergeant,1.6191785765239928,0.05784307050040293,-0.23332543757572174,-0.13006382425029395,-0.20165278837269796,-0.0248919162282528,0.0461505615422454,-0.17335667289602183,-0.03627968692812444,-0.02600343104068124
soldier,1.702954687823346,0.09195395726691302,-0.23561612720864242,-0.10617714702237334,-0.030972170105888597,0.006057694892401849,-0.020047368830324597,-0.011029946362857451,-0.05474518061143471,0.05931169350147448
solicitor,0.11802398029751715,0.010748518474354776,0.07014292279772769,0.05842246470615062,0.03205670083603923,0.00939423686230541,0.05642860653015734,-0.18304045851824857,-0.03687581028188627,0.004055772315710129
teacher,-1.6181440783299368,-0.03732112020737568,0.2330633467471582,0.15509048665692393,0.48673574636592276,0.03616294761254663,0.018591574292247514,0.14866771195811224,0.014318624389104924,0.09293934209160928
tradesperson,-0.5976374040710608,-0.14941639979157295,0.31398803354701205,0.21833561803017268,0.5849126143643442,0.06206091217381424,0.07371471612220544,0.06625835899334132,-0.01657602706352987,0.001968093253747208
welder,1.5038585603705208,-0.053592651457895574,-0.21501672128283073,-0.18128912500347902,-0.46034938183737617,-0.10885555898449759,-0.10565382635878945,-0.10170420858318502,-0.022537212724862875,-0.09935100473599819
