,Group,C(profession)[T.carpenter],C(profession)[T.cashier],C(profession)[T.ceo],C(profession)[T.cleaner],C(profession)[T.cook],C(profession)[T.designer],C(profession)[T.driver],C(profession)[T.lawyer],C(profession)[T.manager],C(profession)[T.receptionist],C(profession)[T.salesperson],C(profession)[T.secretary],C(profession)[T.teacher],C(syntactic_role)[T.subject]
Group,0.00163854489792997,0.001519375074816912,-0.0002770791176689225,0.0013755425073079645,7.485323341293012e-05,0.00013517633645690095,-4.349906388555982e-05,0.0004525544585375438,0.0003354105780293957,0.0006741734833223587,-0.0008406335965852785,0.00021148853534275888,-0.0010542185659350922,-8.823795349300608e-05,-0.00047997356701247746
C(profession)[T.carpenter],0.001519375074816912,0.0019598025080717393,-0.0002672494671225532,0.0021546021879755273,0.00023783097875621978,0.0003274793491377695,5.938639506407231e-05,0.0008071376090880181,0.0006351862628323807,0.0011826929413046934,-0.0012307519650398982,0.0004825388743456388,-0.001671686600840394,-1.2485401453608017e-05,-0.0007524472529376606
C(profession)[T.cashier],-0.0002770791176689225,-0.0002672494671225532,0.00013907231277672914,-0.00021643111176169184,-2.7548136017183398e-05,-3.617873878112256e-05,-1.0204322914670942e-05,-8.149489401044455e-05,-6.421350534543304e-05,-0.00011136099995493235,0.00010121878508992705,-4.540675439581823e-05,0.000129171165351746,-3.4777135600534175e-06,7.066963050961008e-05
C(profession)[T.ceo],0.0013755425073079645,0.0021546021879755273,-0.00021643111176169184,0.003971360545378392,0.0005837155220179013,0.000758444936085459,0.00024303192196672112,0.0017060211355954529,0.00138736338194929,0.00254703442279664,-0.0024560827652528178,0.0011592282469657952,-0.0035274071986025114,0.00010467831893375156,-0.0015830054407270967
C(profession)[T.cleaner],7.485323341293012e-05,0.00023783097875621978,-2.7548136017183398e-05,0.0005837155220179013,0.00019454244124799202,0.00010401126158089005,3.503441403062463e-05,0.00023178651871105219,0.00019014390284871765,0.00035177993715036207,-0.00034152737151658773,0.00016447340976327677,-0.000502495891087794,1.6229681464224538e-05,-0.00021263591943239914
C(profession)[T.cook],0.00013517633645690095,0.0003274793491377695,-3.617873878112256e-05,0.000758444936085459,0.00010401126158089005,0.000250400601239489,5.0958921880662454e-05,0.0003117522573471639,0.0002561669803609419,0.0004687033842452614,-0.0004439627355117185,0.00022065405770143684,-0.0006520198427139044,2.6063185621282597e-05,-0.00028461649651267544
C(profession)[T.designer],-4.349906388555982e-05,5.938639506407231e-05,-1.0204322914670942e-05,0.00024303192196672112,3.503441403062463e-05,5.0958921880662454e-05,0.00014295201261783203,0.00011495415674559689,9.579765069830256e-05,0.0001746881485218106,-0.00016113136066019711,8.630208542552095e-05,-0.0002446734382156153,1.3590100801983133e-05,-0.0001042108740390601
C(profession)[T.driver],0.0004525544585375438,0.0008071376090880181,-8.149489401044455e-05,0.0017060211355954529,0.00023178651871105219,0.0003117522573471639,0.00011495415674559689,0.0008035607442904119,0.0006310914278722514,0.0011402097574612989,-0.0010474155818423737,0.0005388430984176689,-0.0015301722029706865,7.495374899836638e-05,-0.0006985773924007253
C(profession)[T.lawyer],0.0003354105780293957,0.0006351862628323807,-6.421350534543304e-05,0.00138736338194929,0.00019014390284871765,0.0002561669803609419,9.579765069830256e-05,0.0006310914278722514,0.0006272931885020506,0.0010055833748013328,-0.0009079353869642194,0.0004797020321559974,-0.0013313072704338796,7.381874915576111e-05,-0.0006162944837701023
C(profession)[T.manager],0.0006741734833223587,0.0011826929413046934,-0.00011136099995493235,0.00254703442279664,0.00035177993715036207,0.0004687033842452614,0.0001746881485218106,0.0011402097574612989,0.0010055833748013328,0.002095041577939162,-0.0019383785204814224,0.0010234364915060366,-0.0028511219217643817,0.0001563890129477909,-0.0013310241941160983
C(profession)[T.receptionist],-0.0008406335965852785,-0.0012307519650398982,0.00010121878508992705,-0.0024560827652528178,-0.00034152737151658773,-0.0004439627355117185,-0.00016113136066019711,-0.0010474155818423737,-0.0009079353869642194,-0.0019383785204814224,0.0020490699008829244,-0.000991728356865452,0.0031192728524323645,-8.017840339572999e-05,0.0014008899682707054
C(profession)[T.salesperson],0.00021148853534275888,0.0004825388743456388,-4.540675439581823e-05,0.0011592282469657952,0.00016447340976327677,0.00022065405770143684,8.630208542552095e-05,0.0005388430984176689,0.0004797020321559974,0.0010234364915060366,-0.000991728356865452,0.0005939719331381993,-0.0014738663146448522,7.213035379451317e-05,-0.0006722985345807865
C(profession)[T.secretary],-0.0010542185659350922,-0.001671686600840394,0.000129171165351746,-0.0035274071986025114,-0.000502495891087794,-0.0006520198427139044,-0.0002446734382156153,-0.0015301722029706865,-0.0013313072704338796,-0.0028511219217643817,0.0031192728524323645,-0.0014738663146448522,0.0058454466597944585,-8.647127054184509e-05,0.002610618984687566
C(profession)[T.teacher],-8.823795349300608e-05,-1.2485401453608017e-05,-3.4777135600534175e-06,0.00010467831893375156,1.6229681464224538e-05,2.6063185621282597e-05,1.3590100801983133e-05,7.495374899836638e-05,7.381874915576111e-05,0.0001563890129477909,-8.017840339572999e-05,7.213035379451317e-05,-8.647127054184509e-05,0.00014847270615921457,-5.513828928477478e-05
C(syntactic_role)[T.subject],-0.00047997356701247746,-0.0007524472529376606,7.066963050961008e-05,-0.0015830054407270967,-0.00021263591943239914,-0.00028461649651267544,-0.0001042108740390601,-0.0006985773924007253,-0.0006162944837701023,-0.0013310241941160983,0.0014008899682707054,-0.0006722985345807865,0.002610618984687566,-5.513828928477478e-05,0.0012812136418238155
