,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
Group,1.0077797013031555,0.11407293521564393,-0.15612678840287258
C(semantic_role)[T.patient],0.11407293521564393,0.015167555049947701,-0.016754994660295175
C(syntactic_role)[T.subject],-0.15612678840287258,-0.016754994660295175,0.0744202995156892
