,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
CEO,1.389605413637377,0.1597448576695643,0.05305147069627594,0.023320322879586505,0.031171366932724275
accountant,0.9422040878840454,-0.02008280600115863,-0.11782478280455377,0.09380285508971276,0.03282166123451329
administrator,1.1380102752650472,-0.012769889603213574,0.22940670894340232,0.176030872279243,0.03716080370765457
agronomist,1.6851269711979895,-0.00476523918874887,-0.1577625465642322,0.17001687555149972,0.019811105360685196
binman,3.677665903715652,0.02480826581955962,-0.36062089931909674,0.26570183817845644,0.19382985154015286
bodyguard,2.0922662836092965,-0.02938967823975958,-0.18050232195780794,0.10867829100311913,0.06330553205785311
bookbinder,2.039113199295196,0.14327707567107398,-0.12945230305336522,0.15949218103522697,-0.014861101053865431
builder,2.4021420920159855,0.03747710384500757,-0.25080581709910543,0.20803775586085513,0.06012879731658709
cashier,-0.011464655843257295,-0.026205289836846866,-0.0030693423877404145,0.04148564637824208,0.010292400283541428
chauffeur,2.491896624772412,0.13702645135691485,-0.5128515311323658,0.16146996461929344,0.024618759795169132
colonel,2.7604937635808726,0.24279465925924698,-0.14046935830544424,0.11284564356576014,0.03250333719584805
doctor,1.323228936332908,0.08662191775374252,-0.17058339788180432,0.0846851334952683,0.012498016289845381
electrician,2.500981359316299,0.15088832961597234,-0.21406771018516627,0.20707832290454065,0.026564621107281562
farmer,2.72469962166631,0.06937444501315951,-0.2835367217001179,0.1604462108490647,0.08223228579872316
farmhand,1.7990579756713876,0.07699905133182397,-0.03782809340191673,0.09717114119027076,0.08590265997847775
fisherman,3.831556789972263,0.2759690985145738,0.11860082853557152,0.2585332345918796,0.13534555841389623
hawker,1.8025167413585874,-0.05316421260580555,-0.2732565171075086,0.23756148480866243,0.07000404831144641
housekeeper,-2.2977000583975484,-0.18723122074185758,0.5376383472032735,0.019599202131621356,0.016475233053972218
manager,1.1896337487367794,0.11964095240317833,-0.08648274172067238,0.09245210680032702,0.014512725318940066
midwife,-2.818673924623078,-0.070917488925363,0.12475509262781422,-0.03888652612870169,-0.053534616449089585
molder,1.7166903100720654,0.1366057758434064,0.13723192834536735,0.17395529417474279,0.009600684101338722
paralegal,-0.16737977728992454,-0.024557167089328202,0.023148568613777464,0.008678645627846385,-0.04537714842225487
programmer,1.543571023080971,0.11282956060684451,0.03709223239472594,0.17836196915787716,0.08189279110276251
salesperson,1.7101820648898454,0.05302556561116507,-0.42710789791700754,0.14409340186843275,-0.021901404048870723
scientist,1.2984314318592514,0.10339144325405848,-0.3299393126068964,0.10075139830165224,-0.01920848356326794
scrivener,1.9978629796090654,0.01903672509061503,-0.1706368299412927,0.2393962499416069,-0.03277559364499756
sergeant,1.9833978825458771,0.046038485720786344,-0.17733047026990995,0.10900671979101073,0.010360268807980981
soldier,2.5323048178990373,0.2742568602955232,0.2707453053861086,0.26016228585975043,-0.01066129068981395
solicitor,1.3679412073583554,-0.04301360140137131,-0.10785469066890192,0.0805941155030852,0.07539370958309931
teacher,0.04968985936216976,0.0029693395979105705,0.14362990718352414,0.012223933397872165,-0.02442140977831263
tradesperson,1.9145439200214605,0.11395998366067507,0.10179033951829503,0.25456377228809335,-0.039284872778899804
welder,2.357198177679425,0.09125198993291786,-0.2844712107883243,0.17434963696983355,0.0647830767156191
