predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,baseline_r2,full_r2
profession_embedding,0.23517026658996565,0.000789335370685511,0.7895663035404717,500,0,0.0,0.2978473948741801
C(syntactic_role),0.026087353172199203,9.886323929855498e-18,0.08758630634731354,500,0,0.0,0.2978473948741801
log_frequency,0.01926534436404323,0.0007822547464591285,0.06468193006080011,500,0,0.0,0.2978473948741801
C(tense),0.013663080717716155,8.470933520133226e-18,0.045872755487714974,500,0,0.0,0.2978473948741801
lex_emb_norm,0.0015115619858521699,4.2326056025490366e-05,0.0050749545299555165,500,0,0.0,0.2978473948741801
"C(dominance, Treatment(reference='-dom'))",0.0010756725149543478,5.8238615438551695e-18,0.003611488747144305,500,0,0.0,0.2978473948741801
"C(valence, Treatment(reference='-val'))",0.0010741155294498662,5.064567447866637e-18,0.003606261286601501,500,0,0.0,0.2978473948741801
