,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
Group,1.5414284355227452,0.02909406477619576,-0.11421925197806768
C(semantic_role)[T.patient],0.02909406477619576,0.002054868391613161,-0.001378167307966336
C(syntactic_role)[T.subject],-0.11421925197806768,-0.001378167307966336,0.030265688890863257
