predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,baseline_r2,full_r2
profession_embedding,0.49579109362767326,0.00010238024386542282,0.9506981077039307,500,0,0.0,0.5215021357569316
C(syntactic_role),0.010764887537994695,6.332491402292122e-18,0.020642077567659532,500,0,0.0,0.5215021357569316
C(tense),0.007465804424758094,6.1951986460314116e-18,0.014315961360200165,500,0,0.0,0.5215021357569316
"C(valence, Treatment(reference='-val'))",0.0032597874995638518,5.65587356344063e-18,0.0062507653872451545,500,0,0.0,0.5215021357569316
lex_emb_norm,0.002520535157403472,0.00010507748216277505,0.004833221159765826,500,0,0.0,0.5215021357569316
C(semantic_role),0.000636330616267639,6.543647207313484e-18,0.001220187939104104,500,0,0.0,0.5215021357569316
log_frequency,0.0005904600564557093,1.1089107960925556e-05,0.0011322294118674874,500,0,0.0,0.5215021357569316
"C(dominance, Treatment(reference='-dom'))",0.00047323683681538606,6.048562251360605e-18,0.0009074494702279768,500,0,0.0,0.5215021357569316
