feature,coefficient,nonzero
Intercept,0.0,False
C(tense)[T.past perfect],0.04613349483807833,True
C(tense)[T.present continuous],-0.0999060064862318,True
C(tense)[T.present perfect],-0.011222674596996546,True
C(tense)[T.simple future],0.041699916931470626,True
C(tense)[T.simple past],0.026810018113721558,True
C(semantic_role)[T.patient],0.03663523523714154,True
C(syntactic_role)[T.subject],-0.16408933421909255,True
"C(valence, Treatment(reference='-val'))[T.+val]",-0.08835957714533617,True
"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.031000737282917606,True
log_frequency,0.046108270812235244,True
lex_emb_norm,0.007222039018975595,True
profession_embedding_1,-0.1790924964571838,True
profession_embedding_2,-0.7249137219800594,True
profession_embedding_3,0.028522683144351295,True
profession_embedding_4,0.2551699733464484,True
profession_embedding_5,0.21237676818102316,True
profession_embedding_6,0.1363661781365126,True
profession_embedding_7,-0.030785207758444802,True
profession_embedding_8,-0.27319709366896144,True
profession_embedding_9,-0.7530425477681812,True
profession_embedding_10,-0.028674756443387645,True
