,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
CEO,0.0527694504875142,0.07218950325502205,0.1266740012797075,-0.06251136520198503,0.028619064900771433
accountant,-0.616223058771855,-0.06373694942206769,-0.07708948668527425,-0.023785690958168935,-0.037245402053067186
administrator,-0.27534078934495626,-0.07143480483069407,0.26844021215821673,0.04729897517201679,-0.006893382290336807
agronomist,-0.0084426732711535,-0.05266187741155423,-0.06542563060073545,0.003309591111192445,-0.007957599640425026
binman,1.58126930118506,0.00969723029514819,-0.21917548643216667,0.04412944354996977,0.11557457268160472
bodyguard,0.5941264484802588,-0.08428129752292299,-0.06280733665762937,-0.02032799949028712,0.04883828757882721
bookbinder,0.18865973502644381,0.08739894205057505,0.0011964690244161988,-0.01508471823967772,-0.035922436611921064
builder,0.9965499611069432,-0.03761884721568612,-0.19810316620434226,0.05684288060342777,0.03760213941533724
cashier,-1.6035206724031201,-0.05343199932980919,0.030184367520573775,-0.07083726238790723,-0.06316331270883864
chauffeur,0.9371583211423498,0.06753207726163576,-0.41470801745211683,0.030370378804846207,-0.0248605338873443
colonel,1.4287801082130616,0.158329160097995,-0.05018961035207612,-0.02208202058680306,0.0625359405074542
doctor,0.0850467427251784,-0.0055251923034149615,-0.12017645370980387,-0.003948636266200356,0.006366785252303645
electrician,1.0769448103502948,0.060359218093425274,-0.09582047235195484,0.03181941395906084,0.048897189396675665
farmer,1.3011314926966824,0.002188668523034089,-0.22099637377516723,0.0409410638171232,0.042187054756138806
farmhand,0.009258159229793492,0.03529517780220654,0.08064298546019576,-0.0679861874636276,0.05602825538389568
fisherman,2.3629744629131646,0.1904012516839776,0.22132174030856017,0.06661347956961092,0.15061697276976893
hawker,0.14620445282987796,-0.09857356273715732,-0.14849060167269265,0.06585770703626229,0.03469904771870393
housekeeper,-3.825372695029098,-0.21076547994312655,0.5958416277182214,-0.12183606493789628,0.004140852277705876
manager,-0.07773897310817476,0.020380132914863115,-0.03879731878764855,0.003586005449670954,0.0003506702630920654
midwife,-4.381150680915368,-0.1037157519595389,0.20562725865346518,-0.13541660189465243,-0.10008095352942599
molder,-0.10747539376312275,0.09466717567100547,0.24203376103260452,0.0059401500326851766,-0.04255628474914127
paralegal,-1.8101183685515365,-0.077650241146513,0.11478393680284656,-0.09636240752322006,-0.0775398316286886
programmer,0.11698296774290132,0.03789330373669774,0.09537186775248982,0.009865322618158933,0.07895959715627136
salesperson,0.19920432028707605,-0.01613421511327907,-0.35831530656606797,0.01417020330901178,-0.05431369629702554
scientist,-0.0506396887002653,0.02201823931094088,-0.28729856808433907,-0.011456599194661986,-0.03524583806660015
scrivener,0.46654353721465347,-0.04387295003872897,-0.05398904430433401,0.091369700683685,-0.06866714426263872
sergeant,0.4680915852935868,-0.012616117439268174,-0.10582628174576032,-0.004794352129441937,-0.040547070767420104
soldier,1.1859822585585154,0.1896988599423092,0.3321095997836025,0.11932521126206888,-0.037180383916448574
solicitor,-0.12150835556853881,-0.1059474113277193,-0.031765389025987585,-0.01899914437781363,0.027401908124866443
teacher,-1.2581917638035227,-0.08830122943108672,0.2077181779282687,-0.03804710138009351,-0.06209107947271763
tradesperson,0.10707294943966736,0.06526833871228177,0.19621473595049926,0.06493309394829,-0.10153259649487421
welder,0.830972049318565,0.012950647867911941,-0.1691861970312167,0.017103531139030702,0.05297920821946064
