,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
CEO,-0.12440395511246381,0.0013873719644285857,0.1620114361652917,0.0029598639894000056,0.012736681555814105
accountant,-0.25671153399481467,-0.04782534728218289,-0.033292609201692386,-0.001195070425968142,0.013298833607267652
administrator,-0.6903201590060121,-0.052546910252437434,-0.06407182492691685,-0.007089305706029579,-0.032236647060613216
agronomist,0.0111849841642237,-0.07631397593458916,0.1269757490462354,-0.010381373071663768,0.004666439841312889
binman,1.9121197121903992,0.05093430503258079,-0.050096571979852574,-0.0026662232998079013,0.04804979588676556
bodyguard,0.01373624491256038,0.007822215015049669,0.3660636127856634,0.023936785292869536,0.015006218246653387
bookbinder,-0.45085914911037056,-0.0048509242896898706,0.05821403034206508,0.039444325007544266,0.047218747851338276
builder,1.7190166888972522,0.09725059010036646,0.029251898902548035,0.0990445843186212,-0.05685688761323669
cashier,-1.7152982686876022,-0.012718175542644468,0.043508885388748954,-0.17390931694424658,-0.05782020503391308
chauffeur,0.3099160600400972,-0.008909946749575128,0.2911682363198823,-0.016941845253741497,0.07450219359021264
colonel,1.1699181853243257,0.03583303799361872,0.21672775517830656,0.11260782213838905,0.004572375969921594
doctor,0.176017412407574,-0.04956992366845964,0.04993762824398528,-0.05871011650675119,0.03464633142575709
electrician,0.7347848755772535,0.09774092729021328,0.049311414436623034,0.06619293332719448,0.04269539782453086
farmer,1.56261492008516,0.10013380353615044,-0.22751288010887863,0.13126573026604088,0.0201006776556648
farmhand,0.45375106017489786,0.08010181524473954,-0.00788893976946814,0.12819128381151834,0.016246029798877494
fisherman,2.6361454077002597,0.06966211536749399,0.014352532808655765,0.12790096828104996,-0.04453973302492283
hawker,0.8768038255253068,0.009398960381475216,-0.5037456209621809,0.05416053121954202,0.025843309559932876
housekeeper,-3.231117430389383,-0.09545949934967789,0.13710787856324116,-0.2293599623403312,-0.08670481380400365
manager,-0.38717979853064144,-0.011523047571061318,-0.12861180003910824,-0.05867576740684836,-0.025814565709129385
midwife,-4.344479986719374,-0.09257300766285675,0.1223169505525784,-0.2640337272105197,0.04163913605437903
molder,-0.43423850170730766,0.026159649922247424,-0.12235733808085725,-0.010099777537085727,-0.06254615312037846
paralegal,-1.7345504520999855,-0.04863902291081148,0.16675384196137333,-0.14476402159425023,-0.06844014395050366
programmer,0.6264787498441714,0.05920294961581724,-0.03133187601413401,0.10432308930314903,0.09952933686061281
salesperson,-0.4738974744872105,-0.0468014347191835,-0.14175096182157892,-0.05329943924687725,0.014132944385797064
scientist,0.17628193614070026,-0.00805118103224776,-0.22123700155808662,-0.03248460648605592,0.05241575196339183
scrivener,0.2191458269957387,-0.027235989958309878,-0.3719238509572725,0.06108371994816959,-0.009770316220387256
sergeant,1.1069598521954593,0.01033557209667294,-0.2679375221150254,0.13841427223808037,-0.0002470862951827341
soldier,1.4521515228115656,0.07985706448528782,0.05109277255605171,0.17095218517865507,-0.017078837940269875
solicitor,-0.3133887642144967,-0.06601237960069666,-0.027685452483403827,-0.10423871032011268,-0.017313445324156088
teacher,-1.7026849359471292,-0.05719830572089062,0.08901697462501718,-0.16221526035140874,-0.06649851555391803
tradesperson,0.1689084325122158,-0.014983664452331538,0.12111198581727851,0.030546281760246742,-0.08381587481912525
welder,0.5331947126647194,-0.004607641343658995,0.10452066632120371,0.0390401476319634,0.06238302339291516
