feature,coefficient,nonzero
Intercept,0.0,False
C(tense)[T.past perfect],0.04240795598357777,True
C(tense)[T.present continuous],-0.0,False
C(tense)[T.present perfect],0.032528953762239736,True
C(tense)[T.simple future],0.1078664941806866,True
C(tense)[T.simple past],0.03161934140188331,True
C(semantic_role)[T.patient],-0.0033523300203061627,True
C(syntactic_role)[T.subject],-0.07353769048476443,True
"C(valence, Treatment(reference='-val'))[T.+val]",-0.028361991696912735,True
"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.004403761890940752,True
log_frequency,0.9901257732262458,True
lex_emb_norm,-0.08520898220934371,True
profession_embedding_1,-1.5935162814154258,True
profession_embedding_2,-0.5571285020503962,True
profession_embedding_3,0.11102096711759707,True
profession_embedding_4,-0.7347545613944237,True
profession_embedding_5,-0.23490829658561888,True
profession_embedding_6,-0.6076926875277185,True
profession_embedding_7,0.07239271743164301,True
profession_embedding_8,-0.05374646481811465,True
profession_embedding_9,0.05260563206484949,True
profession_embedding_10,0.23795622638447358,True
