predictor,unique_r2,relative_r2
profession_embedding_6,0.14780022531300718,0.3452815947576353
profession_embedding_4,0.1401328627545123,0.3273695843653947
profession_embedding_1,0.03653700449953956,0.08535545297411454
log_frequency,0.036163826417833334,0.08448365779987009
profession_embedding_10,0.02147007087463826,0.050157029838452855
profession_embedding_5,0.01832643653933097,0.04281306893222929
profession_embedding_2,0.012148255383403916,0.028379990513692332
C(tense),0.004197793765923996,0.009806621897174744
profession_embedding_3,0.0035575874707585164,0.008311012197659891
C(syntactic_role),0.002355696621826886,0.005503230354534377
profession_embedding_7,0.0018007411427984898,0.004206778252295608
profession_embedding_8,0.0011679933881434401,0.0027285927262321263
lex_emb_norm,0.0010655980129331555,0.002489383087860201
profession_embedding_9,0.0009396693550184354,0.00219519647387906
"C(valence, Treatment(reference='-val'))",0.00037035712405708576,0.0008652050303270281
"C(dominance, Treatment(reference='-dom'))",1.3769408798713911e-05,3.2167227207003116e-05
C(semantic_role),9.174791637645008e-06,2.14335714408163e-05
