,Group,C(profession)[T.carpenter],C(profession)[T.cashier],C(profession)[T.ceo],C(profession)[T.cleaner],C(profession)[T.cook],C(profession)[T.designer],C(profession)[T.driver],C(profession)[T.lawyer],C(profession)[T.manager],C(profession)[T.receptionist],C(profession)[T.salesperson],C(profession)[T.secretary],C(profession)[T.teacher],C(syntactic_role)[T.subject]
agent,0.08462861095742544,-0.03718997538784434,-0.026608437561752157,-0.006081872798137822,-0.01012921807952541,-0.006392084492982203,-0.03393961370355739,0.007974365212600865,-0.04704546464706154,-0.03408321608839247,-0.04961475075721011,-0.026796781548839656,0.07223862034153483,-0.03441649577198244,-0.02941365993497111
patient,-0.08462861095742905,0.037189975387945634,0.026608437561652612,0.006081872798163912,0.010129218079582336,0.006392084493002381,0.033939613703522276,-0.007974365212633783,0.0470454646469319,0.0340832160884911,0.04961475075720592,0.026796781548912817,-0.07223862034156292,0.03441649577198926,0.029413659935044967
