,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
CEO,-0.3982323440061345,0.005556463466088772,0.05761789073356546,-0.07281193306063263,-0.004206377387800015
accountant,-0.1656522858483767,-0.06927100026790534,-0.04284002363344008,-0.04928480310875535,-0.02367040105643072
administrator,-0.7605441479829502,-0.04776701374314466,0.10682722228240854,-0.09332835846918976,-0.05786107327832323
agronomist,0.09797292790874472,-0.03432914729385845,0.181860265661584,-0.05945613157934443,0.05251921296340984
binman,0.8394617952767385,0.11823612124286935,-0.22930985059180103,0.07297066780117066,0.09575683298953404
bodyguard,0.9777118215396776,0.0046506061795672324,0.07027463213235123,0.006212663990754765,0.03917702548985279
bookbinder,-0.03810372366775145,0.02879144521742845,-0.1371232319178854,0.10460504223828702,-0.08063528555696955
builder,1.2411013002751983,0.19571806615993526,0.05657420869068869,0.1447378759620948,0.007630460664776587
cashier,-1.6527214788199067,-0.131822683857952,0.1906775372436388,-0.1698549915024112,-0.059304168022879064
chauffeur,1.507245964060219,0.03668900195643741,-0.08414660558096893,0.039230814363164425,0.027473078504877436
colonel,1.6852926539578366,0.13563102014808076,-0.2883479500786707,0.013981447739131509,-0.021997164899728593
doctor,-0.03891314105210209,-0.018233481057426337,-0.19141544888719883,-0.002143531252308195,0.04249047642284727
electrician,1.1033666657639913,0.18524697217254796,-0.03644716510602278,0.08727148478765565,0.09924827076872729
farmer,1.4577125389048116,0.0681787161400405,-0.2726745430309592,0.0696487281512189,-0.024600880653035156
farmhand,0.6396527813081874,-9.646735488830434e-05,-0.18835180854241393,-0.013218348115466873,0.029836466523667768
fisherman,2.0314954571975488,0.0737381495052046,0.08662263389641268,0.021136998618746166,-0.032848310912351054
hawker,0.1633173178686446,-0.08544672845684445,0.0024625625527161057,-0.05137831008154912,0.04583888773822846
housekeeper,-2.3830392553047948,-0.09033295965514006,0.28094806681462287,-0.04805748187711018,-0.0872853024255087
manager,-0.47803016369605655,-0.07003922949447948,0.14106974459443059,-0.08461739394952801,0.06610293480783823
midwife,-3.720421669987089,-0.08461322279502478,0.49247738731350554,-0.0748054412282047,-0.06711293880969155
molder,-0.724351443334548,-0.05770774222928864,0.0867208074087925,-0.054195594828764175,-0.014219295301654425
paralegal,-1.674058470993699,-0.08670960299708073,0.23104691910885683,-0.15003334324999934,-0.020424145728425852
programmer,0.015085599719273741,0.09228827260377194,0.12676709766531638,0.045539207957726605,0.13798840110926355
salesperson,-0.7488847839032928,-0.13312523524817713,0.05223307003233756,-0.05948200217960223,0.014051462835143576
scientist,-0.2655746360695851,-0.016028720687547536,-0.1423273962667894,-0.0054398766732543825,-0.0038870803758252
scrivener,0.6698046886640475,0.09759421185482714,-0.20387222732636195,0.11823673572971798,-0.10671216154617807
sergeant,0.7513990363285789,0.0021539951389386884,-0.37628667541177846,0.06254133510340916,-0.010370003244509289
soldier,1.0826536172141716,0.10504766037056432,0.006234310431928272,0.13089568161411458,0.005412859680942166
solicitor,-0.23816276863688035,-0.12226191769306714,-0.13309711891323112,-0.02371785901780159,-0.06525937987855329
teacher,-1.598803072383419,-0.12594452900739586,0.17969109351117,0.0014254225365303709,-0.04269234203310416
tradesperson,-0.11036845640467845,0.02481616805100157,0.1954743315278678,0.007795708648144735,-0.01999239986367959
welder,0.7325876726342325,-0.0006071887627320265,-0.2193397356684402,0.08559558461104762,0.07955234030731388
