feature,coefficient,nonzero
Intercept,0.0,False
C(tense)[T.past perfect],0.011462089018111613,True
C(tense)[T.present continuous],-0.028199903187826093,True
C(tense)[T.present perfect],-0.004900011830719607,True
C(tense)[T.simple future],0.09165319686604093,True
C(tense)[T.simple past],0.006409460351562758,True
C(semantic_role)[T.patient],0.02466708048232142,True
C(syntactic_role)[T.subject],-0.10850847640881339,True
"C(valence, Treatment(reference='-val'))[T.+val]",-0.07805923552972144,True
"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.020192022927962627,True
log_frequency,-0.44072777285030806,True
lex_emb_norm,-0.032750320837420493,True
profession_embedding_1,0.39773754739711353,True
profession_embedding_2,-0.1019151123947838,True
profession_embedding_3,-0.4752229756911855,True
profession_embedding_4,-0.4499861247350594,True
profession_embedding_5,-0.44726120372248535,True
profession_embedding_6,0.2896913825582247,True
profession_embedding_7,0.27200907994691226,True
profession_embedding_8,0.06439639937096332,True
profession_embedding_9,0.26089142049195424,True
profession_embedding_10,-0.3194512090995776,True
