predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,baseline_r2,full_r2
profession_embedding,0.30333714909095255,0.0007854669935727731,0.9078758585712677,500,0,0.0,0.33411743051337095
log_frequency,0.017347600108833114,0.0008115333049603217,0.05192066777892596,500,0,0.0,0.33411743051337095
C(syntactic_role),0.004423676191072463,6.301549035546259e-18,0.013239884504904431,500,0,0.0,0.33411743051337095
C(tense),0.003852432170985906,6.642081523325746e-18,0.011530174181773904,500,0,0.0,0.33411743051337095
lex_emb_norm,0.0024214886035967068,9.201217931801112e-05,0.007247417771279077,500,0,0.0,0.33411743051337095
"C(valence, Treatment(reference='-val'))",0.002313381460369782,5.752655377071341e-18,0.006923857449805222,500,0,0.0,0.33411743051337095
C(semantic_role),0.0002499754775863363,6.5302932638999645e-18,0.0007481665269670287,500,0,0.0,0.33411743051337095
"C(dominance, Treatment(reference='-dom'))",0.000171727409972509,6.387506096231987e-18,0.0005139732150718689,500,0,0.0,0.33411743051337095
