,Group,C(profession)[T.carpenter],C(profession)[T.cashier],C(profession)[T.ceo],C(profession)[T.cleaner],C(profession)[T.cook],C(profession)[T.designer],C(profession)[T.driver],C(profession)[T.lawyer],C(profession)[T.manager],C(profession)[T.receptionist],C(profession)[T.salesperson],C(profession)[T.secretary],C(profession)[T.teacher],C(syntactic_role)[T.subject]
agent,-0.01113338536004792,-0.0501630873568956,-0.046317556030967544,0.012299930944745407,0.040179321962545506,-0.024380171464862897,-0.003076163802365979,0.019863037126944788,-0.022127033013048945,0.005986910959252349,0.024174921860243417,0.009329972977127602,-0.0015043552430435943,0.04232910047729616,-0.003008583784590697
patient,0.011133385358962826,0.05016308735682992,0.04631755603094503,-0.012299930944821867,-0.04017932196260519,0.024380171464784547,0.003076163802265609,-0.019863037127019055,0.022127033012989343,-0.005986910959291268,-0.024174921860406925,-0.009329972977244536,0.0015043552429893524,-0.04232910047741919,0.0030085837839655925
