,Group,C(profession)[T.carpenter],C(profession)[T.cashier],C(profession)[T.ceo],C(profession)[T.cleaner],C(profession)[T.cook],C(profession)[T.designer],C(profession)[T.driver],C(profession)[T.lawyer],C(profession)[T.manager],C(profession)[T.receptionist],C(profession)[T.salesperson],C(profession)[T.secretary],C(profession)[T.teacher],C(syntactic_role)[T.subject]
Group,0.013010297648804472,-4.4191390379371194e-05,-2.2371757276388162e-05,0.0002991665120398364,0.0004521351278850561,9.865966940604903e-05,0.00021506741194362745,0.0003403328864718426,0.00011099815239990613,0.0002644888808847116,0.00036387471202971425,0.00028268749391695855,0.00022357187368645727,0.0004636553746427978,1.8401754290890445e-05
C(profession)[T.carpenter],-4.4191390379371194e-05,0.010706675876320687,-0.0010819025617878507,7.760991987630009e-05,0.0006292363864046181,-0.0006454461169269465,-0.00022566333116030775,0.0002260616891633281,-0.0006009518019274543,-4.744252333309009e-05,0.00031095684218238994,1.8184249485349992e-05,-0.00019499503909603568,0.0006707800257778729,-5.444367653566301e-05
C(profession)[T.cashier],-2.2371757276388162e-05,-0.0010819025617878507,0.011120153907444613,4.806131201632321e-05,0.0005060111592369533,-0.0005522061183519314,-0.00020371039838124334,0.0001713031598785481,-0.0005152677805584666,-5.5754858412799314e-05,0.00024178150838751443,-1.2727542909487018e-06,-0.00017825016302699845,0.0005404999019972925,-4.5151333507819406e-05
C(profession)[T.ceo],0.0002991665120398364,7.760991987630009e-05,4.806131201632321e-05,0.012544757188087589,-0.00046041093722575926,-8.272556466121609e-05,-0.0002071061986026908,-0.0003409512401341232,-9.590912362126301e-05,-0.00025991259708036925,-0.0003661054706294929,-0.00027935765267407255,-0.0002161931400838692,-0.00047272021806504377,1.7034578573913456e-05
C(profession)[T.cleaner],0.0004521351278850561,0.0006292363864046181,0.0005060111592369533,-0.00046041093722575926,0.011294046512138198,0.00012495353725904551,-0.00019283562537848888,-0.0005348060939612864,9.12698999463946e-05,-0.00032775454822345267,-0.0005990744739536683,-0.00037743614043612305,-0.00021605251560232952,-0.0008714722760779202,4.2515018466577235e-05
C(profession)[T.cook],9.865966940604903e-05,-0.0006454461169269465,-0.0005522061183519314,-8.272556466121609e-05,0.00012495353725904551,0.012346310818774976,-0.0002006662053092651,-3.230887281629328e-05,-0.00034053573436139954,-0.00013424354008030847,-6.685587739999331e-07,-0.00010978452648845458,-0.00018923617240948086,0.00013343707769482695,-1.9923895455987885e-05
C(profession)[T.designer],0.00021506741194362745,-0.00022566333116030775,-0.00020371039838124334,-0.0002071061986026908,-0.00019283562537848888,-0.0002006662053092651,0.012735432896982238,-0.0001942460781501116,-0.00019656345058944726,-0.00019501246362142217,-0.00019400819365370138,-0.0001948285710049471,-0.00019542592015777766,-0.00019299993400891726,5.200501344821652e-07
C(profession)[T.driver],0.0003403328864718426,0.0002260616891633281,0.0001713031598785481,-0.0003409512401341232,-0.0005348060939612864,-3.230887281629328e-05,-0.0001942460781501116,0.01236223245178088,-4.530722303987734e-05,-0.0002547656769280662,-0.00039039082338588764,-0.0002796000977760579,-0.0001989289944835712,-0.0005265547697249673,2.1601863989450478e-05
C(profession)[T.lawyer],0.00011099815239990613,-0.0006009518019274543,-0.0005152677805584666,-9.590912362126301e-05,9.12698999463946e-05,-0.00034053573436139954,-0.00019656345058944726,-4.530722303987734e-05,0.012437944085780632,-0.0001319733689064383,-1.7405378581096316e-05,-0.00011099473948666383,-0.0001791408497251452,9.761775757232327e-05,-1.701059958330849e-05
C(profession)[T.manager],0.0002644888808847116,-4.744252333309009e-05,-5.5754858412799314e-05,-0.00025991259708036925,-0.00032775454822345267,-0.00013424354008030847,-0.00019501246362142217,-0.0002547656769280662,-0.0001319733689064383,0.012695054148722504,-0.0002611141512587817,-0.0002187324317819764,-0.00018787262785208335,-0.00031320210487399225,8.677433918587956e-06
C(profession)[T.receptionist],0.00036387471202971425,0.00031095684218238994,0.00024178150838751443,-0.0003661054706294929,-0.0005990744739536683,-6.685587739999331e-07,-0.00019400819365370138,-0.00039039082338588764,-1.7405378581096316e-05,-0.0002611141512587817,0.012228015949382444,-0.0002763650433874603,-0.00018616174939663815,-0.0005525001644782106,2.4089616388107238e-05
C(profession)[T.salesperson],0.00028268749391695855,1.8184249485349992e-05,-1.2727542909487018e-06,-0.00027935765267407255,-0.00037743614043612305,-0.00010978452648845458,-0.0001948285710049471,-0.0002796000977760579,-0.00011099473948666383,-0.0002187324317819764,-0.0002763650433874603,0.012659399804033617,-0.00017843673651866693,-0.0003332793674396381,1.0574835541311499e-05
C(profession)[T.secretary],0.00022357187368645727,-0.00019499503909603568,-0.00017825016302699845,-0.0002161931400838692,-0.00021605251560232952,-0.00018923617240948086,-0.00019542592015777766,-0.0001989289944835712,-0.0001791408497251452,-0.00018787262785208335,-0.00018616174939663815,-0.00017843673651866693,0.012758171337073142,-0.0001784404997824214,9.972361092827175e-07
C(profession)[T.teacher],0.0004636553746427978,0.0006707800257778729,0.0005404999019972925,-0.00047272021806504377,-0.0008714722760779202,0.00013343707769482695,-0.00019299993400891726,-0.0005265547697249673,9.761775757232327e-05,-0.00031320210487399225,-0.0005525001644782106,-0.0003332793674396381,-0.0001784404997824214,0.011353033691729792,3.5248607738160346e-05
