,Group,C(profession)[T.carpenter],C(profession)[T.cashier],C(profession)[T.ceo],C(profession)[T.cleaner],C(profession)[T.cook],C(profession)[T.designer],C(profession)[T.driver],C(profession)[T.lawyer],C(profession)[T.manager],C(profession)[T.receptionist],C(profession)[T.salesperson],C(profession)[T.secretary],C(profession)[T.teacher],C(syntactic_role)[T.subject]
Group,0.010029214085123223,0.001194263601813868,-0.00015070576139149537,0.00085674217965801,-0.0005280877055333243,0.00018016109374491407,0.00033688339214299,0.00017403042061412503,-4.738719924960869e-05,7.792375939556952e-05,3.1295472837876707e-06,-3.579465370445757e-05,-0.00021789793883922489,-0.0003494287440318382,-0.00013149562101476668
C(profession)[T.carpenter],0.001194263601813868,0.004611110912078617,0.0005959900211363701,-0.0015639440338633015,0.001405084049371226,-0.00011337724139204685,-0.00044938450855248907,-0.00010023328712977715,0.00037447854465492644,0.00010581611951765554,0.0002661723615268354,0.0003496245220486988,0.0007400477598576058,0.001022045324047376,0.000340344315257445
C(profession)[T.cashier],-0.00015070576139149537,0.0005959900211363701,0.00970638047777313,0.00030703256847106313,-0.0006857545244013418,-0.00017800965697863398,-6.56551528790705e-05,-0.000182404747821502,-0.00034113944692748934,-0.00025130379009374697,-0.0003049238983799465,-0.0003328287296969059,-0.00046337890988687203,-0.0005576735861579351,-0.00011303408281371631
C(profession)[T.ceo],0.00085674217965801,-0.0015639440338633015,0.00030703256847106313,0.008110180886914653,0.000573185781841754,-0.00010758778591267138,-0.00025823032612625466,-0.00010169494116800421,0.00011113318250246771,-9.316564089634556e-06,6.257614180152399e-05,9.999034880269896e-05,0.0002750292662606373,0.00040145757170355627,0.00015345024074315476
C(profession)[T.cleaner],-0.0005280877055333243,0.001405084049371226,-0.0006857545244013418,0.000573185781841754,0.00807756795133729,-0.00019265408455375297,-7.379990550657572e-05,-0.00019730343010644882,-0.000365220884771953,-0.0002701882616675314,-0.00032691027741448995,-0.0003564293949989728,-0.0004945318646354905,-0.000594281460137503,-0.00012052208294475089
C(profession)[T.cook],0.00018016109374491407,-0.00011337724139204685,-0.00017800965697863398,-0.00010758778591267138,-0.00019265408455375297,0.010317023902142503,-0.00014964048223596672,-0.00015726445644802906,-0.00016763013911365546,-0.00016176369708157073,-0.00016526519379352693,-0.0001670874332148171,-0.00017561261231845623,-0.00018177023693816848,-6.80415277714628e-06
C(profession)[T.designer],0.00033688339214299,-0.00044938450855248907,-6.56551528790705e-05,-0.00025823032612625466,-7.379990550657572e-05,-0.00014964048223596672,0.010219925005785694,-0.00014447926360582278,-0.00012313609396343505,-0.00013521522772909074,-0.00012800556863224694,-0.00012425353740016018,-0.00010670000525968843,-9.402132011143005e-05,1.6116486575115133e-05
C(profession)[T.driver],0.00017403042061412503,-0.00010023328712977715,-0.000182404747821502,-0.00010169494116800421,-0.00019730343010644882,-0.00015726445644802906,-0.00014447926360582278,0.010322509876920004,-0.0001656162780917518,-0.00015777255548458805,-0.00016245422944789607,-0.00016489065351321558,-0.00017628923883982863,-0.00018452228694207544,-9.304976008940576e-06
C(profession)[T.lawyer],-4.738719924960869e-05,0.00037447854465492644,-0.00034113944692748934,0.00011113318250246771,-0.000365220884771953,-0.00016763013911365546,-0.00012313609396343505,-0.0001656162780917518,0.010095307717587317,-0.0001846323494139008,-0.00020369683222946634,-0.00021361831866650413,-0.0002600350780945468,-0.00029356129228606906,-4.011609891789279e-05
C(profession)[T.manager],7.792375939556952e-05,0.00010581611951765554,-0.00025130379009374697,-9.316564089634556e-06,-0.0002701882616675314,-0.00016176369708157073,-0.00013521522772909074,-0.00015777255548458805,-0.0001846323494139008,0.01028163744672018,-0.00017320943234988114,-0.00017839149990682977,-0.00020263532513067604,-0.00022014632088453355,-2.064803762058116e-05
C(profession)[T.receptionist],3.1295472837876707e-06,0.0002661723615268354,-0.0003049238983799465,6.257614180152399e-05,-0.00032691027741448995,-0.00016526519379352693,-0.00012800556863224694,-0.00016245422944789607,-0.00020369683222946634,-0.00017320943234988114,0.010197024759122212,-0.00018864729326548092,-0.00022268197342770296,-0.00024726477479340074,-2.9297903509485586e-05
C(profession)[T.salesperson],-3.579465370445757e-05,0.0003496245220486988,-0.0003328287296969059,9.999034880269896e-05,-0.0003564293949989728,-0.0001670874332148171,-0.00012425353740016018,-0.00016489065351321558,-0.00021361831866650413,-0.00017839149990682977,-0.00018864729326548092,0.010141094729979325,-0.00022401480016114158,-0.00025032363912277347,-3.146457923239845e-05
C(profession)[T.secretary],-0.00021789793883922489,0.0007400477598576058,-0.00046337890988687203,0.0002750292662606373,-0.0004945318646354905,-0.00017561261231845623,-0.00010670000525968843,-0.00017628923883982863,-0.0002600350780945468,-0.00020263532513067604,-0.00022268197342770296,-0.00022401480016114158,0.009715376153253803,-0.0002783725252847089,-4.235417173139827e-05
C(profession)[T.teacher],-0.0003494287440318382,0.001022045324047376,-0.0005576735861579351,0.00040145757170355627,-0.000594281460137503,-0.00018177023693816848,-9.402132011143005e-05,-0.00018452228694207544,-0.00029356129228606906,-0.00022014632088453355,-0.00024726477479340074,-0.00025032363912277347,-0.0002783725252847089,0.009339096710442944,-2.7770079939975968e-05
C(syntactic_role)[T.subject],-0.00013149562101476668,0.000340344315257445,-0.00011303408281371631,0.00015345024074315476,-0.00012052208294475089,-6.80415277714628e-06,1.6116486575115133e-05,-9.304976008940576e-06,-4.011609891789279e-05,-2.064803762058116e-05,-2.9297903509485586e-05,-3.146457923239845e-05,-4.235417173139827e-05,-2.7770079939975968e-05,0.010821108883460231
