feature,coefficient,nonzero
Intercept,0.0,False
C(tense)[T.past perfect],0.0,False
C(tense)[T.present continuous],-0.006827035521716491,True
C(tense)[T.present perfect],0.028209556651203765,True
C(tense)[T.simple future],0.06562880197573008,True
C(tense)[T.simple past],-0.013513361081561025,True
C(semantic_role)[T.patient],0.006143110510672514,True
C(syntactic_role)[T.subject],-0.048867282647214697,True
"C(valence, Treatment(reference='-val'))[T.+val]",-0.04152206693427337,True
"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.003467113224133296,True
log_frequency,-0.02299324171971454,True
lex_emb_norm,0.12403537876901224,True
profession_embedding_1,-0.10424955719495488,True
profession_embedding_2,0.02126480175710958,True
profession_embedding_3,-0.2536629288379585,True
profession_embedding_4,-0.09617054041946171,True
profession_embedding_5,-0.25047628727993093,True
profession_embedding_6,0.19817822584745212,True
profession_embedding_7,-0.004333452630074255,True
profession_embedding_8,-0.19407742972972505,True
profession_embedding_9,0.718741575501791,True
profession_embedding_10,-0.28603024079846745,True
