predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,baseline_r2,full_r2
profession_embedding,0.5062037493516649,0.0010062480320304525,0.9332295000233085,500,0,0.0,0.5424215043984592
log_frequency,0.021665636145700377,0.0010136882343351463,0.039942435854801485,500,0,0.0,0.5424215043984592
C(syntactic_role),0.0044236761910725,6.676322141266526e-18,0.008155421854040097,500,0,0.0,0.5424215043984592
C(tense),0.0038524321709859184,7.92431905349673e-18,0.007102285104382491,500,0,0.0,0.5424215043984592
lex_emb_norm,0.003540926191109178,4.4293509923091346e-05,0.00652799743814736,500,0,0.0,0.5424215043984592
"C(valence, Treatment(reference='-val'))",0.0023133814603697057,6.195431291434848e-18,0.004264914723348267,500,0,0.0,0.5424215043984592
C(semantic_role),0.0002499754775862864,6.3350301983071945e-18,0.0004608509720932009,500,0,0.0,0.5424215043984592
"C(dominance, Treatment(reference='-dom'))",0.00017172740997255297,6.0045005146804145e-18,0.0003165940298827149,500,0,0.0,0.5424215043984592
