,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.44819914111667786,0.05343969217663304,0.041313838952416956
carpenter,2.036570732933332,0.03350584982261155,-0.18118347886746772
cashier,-0.23654195360645738,0.0112318734156214,-0.012691800664775496
ceo,-0.6990686479962436,-0.033007327789306436,-0.09768288551010024
cleaner,-0.01310906770802896,-0.02357568375828309,-0.1863225687065447
cook,-0.32354261050421407,-0.028844469480124188,-0.06766904675356279
designer,-0.12744072241089086,0.030123471119040623,0.1168707293004246
driver,1.4110431803883416,-0.051400676927680196,0.14755916456298607
lawyer,0.35523640462629436,0.054693402265502664,-0.045656473754375065
manager,0.6009382107636155,0.036320468243785764,0.4368185959760554
receptionist,-1.6286687746978923,0.05602728797301153,-0.15479885904569277
salesperson,-0.26472238026553646,0.018033359472316983,0.20946252560098877
secretary,-0.811090382145401,-0.18774436062007718,-0.19615732603615083
teacher,-0.7478031304270608,0.0311971140879593,-0.009862415049659798
