,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.557666946149126,0.021569428917437655,0.15831094834120713
carpenter,2.440105294330692,0.18210522386374173,0.06074203136817943
cashier,-0.8558859319629144,0.01680963651649759,-0.010104717047386068
ceo,0.4300318783345615,-0.0009455990410935409,-0.029227023676940623
cleaner,-0.7432069037223451,-0.03996854192330311,-0.05161869968433859
cook,-0.10246127572778638,0.03435762619026206,-0.0044404572958787894
designer,0.2605656399052615,-0.035730348540273175,-0.007033615056136836
driver,1.0412422430929642,-0.013214517739081407,-0.12425542813305382
lawyer,0.9932565177707013,-0.07141022216732507,0.09842324738091861
manager,0.5164927130565476,0.04147977813827464,-0.01898395071556251
receptionist,-2.180936140168143,-0.02494173803980184,0.08884395659741579
salesperson,0.22155299009859106,-0.028260412879497376,-0.0726300629874551
secretary,-1.8960351517386458,-0.06473220416188906,0.013268736502337064
teacher,-0.6823888198287341,-0.017118109146847218,-0.10129496559562107
