predictor,unique_r2,relative_r2
profession_embedding_1,0.0374141567785391,0.42226932949543045
log_frequency,0.015489835950885045,0.17482373529600206
profession_embedding_5,0.012563035448888371,0.14179083566764694
profession_embedding_2,0.006208049175068231,0.0700662259515202
C(syntactic_role),0.004423676191072423,0.04992716500777945
C(tense),0.0038524321709858533,0.0434799041282133
profession_embedding_4,0.003081659035367168,0.034780687489513434
lex_emb_norm,0.002398335655279915,0.027068459542056205
"C(valence, Treatment(reference='-val'))",0.0023133814603695235,0.02610963662550681
profession_embedding_3,0.0004363264482531992,0.0049245337222376204
C(semantic_role),0.0002499754775862062,0.0028213111399366126
"C(dominance, Treatment(reference='-dom'))",0.00017172740997217772,0.0019381759341569175
