step,candidate_term,lr_stat,df_diff,p_value,candidate_model
0,C(tense):C(syntactic_role),31.972283024493663,5,6.0168176580740815e-06,selected_mixed_random_slopes__candidate__0__C_tense_C_syntactic_role
0,C(tense):C(valence),31.21723894382012,5,8.486058464486371e-06,selected_mixed_random_slopes__candidate__0__C_tense_C_valence
0,C(tense):C(dominance),13.79563380338368,5,0.01696103873294022,selected_mixed_random_slopes__candidate__0__C_tense_C_dominance
0,C(syntactic_role):C(valence),11.05008387282578,1,0.0008868318648251053,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_valence
0,C(syntactic_role):C(dominance),9.279445950880472,1,0.0023173951407006164,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_dominance
0,C(valence):C(dominance),198.76245525207923,1,3.889519503919272e-45,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance
