,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.5914273028690267,0.0070057020927927005,-0.1020856120607742
carpenter,2.755487652516173,0.0828053011976034,-0.15950187595176996
cashier,-1.0896918976670142,0.03998730217348232,-0.009139940599955492
ceo,0.7343008051300132,-0.007048326938988112,-0.08738212084512674
cleaner,-0.9361835094660007,-0.04806782320426052,0.33857530176417855
cook,-0.2812507483624745,0.030824435540760153,0.3542496393327217
designer,0.1413454303119613,0.005177621658345149,-0.0037127736352313714
driver,1.125712132475877,-0.014062694686447724,-0.2430261131520798
lawyer,1.0376187847888096,0.03665506362959745,0.03991025842621893
manager,0.40290471641985803,-0.005672810458207375,-0.2013611717244222
receptionist,-1.8217396611275485,-0.04418216753082316,0.09382830106913032
salesperson,0.33237755477880665,-0.008140824828351462,-0.09426771335643962
secretary,-1.998029143505997,-0.018857703160434242,0.028452699659629235
teacher,-0.9942794192226242,-0.05642307548626043,0.045461121078017065
