predictor,unique_r2,relative_r2
profession_embedding_4,0.19958920413585424,0.34101477145344045
profession_embedding_6,0.1505736689265741,0.25726764891026255
profession_embedding_1,0.06409702526576833,0.10951510386790907
profession_embedding_2,0.049803044022385556,0.08509264691200054
log_frequency,0.04678958705992253,0.07994390481551106
profession_embedding_10,0.02155823589930128,0.03683404079879752
C(syntactic_role),0.01295859278541811,0.022140834601803577
lex_emb_norm,0.010746752099043522,0.018361720649116824
profession_embedding_5,0.009363874370818315,0.01599895892319812
profession_embedding_9,0.005030229008289644,0.008594565036958367
profession_embedding_3,0.004894384264402363,0.008362462982689238
C(tense),0.0034350113818987227,0.005869002917316262
C(semantic_role),0.0020073104622911897,0.003429657037303463
profession_embedding_8,0.0017353090944326466,0.002964920055677103
"C(valence, Treatment(reference='-val'))",0.0015795509985050415,0.0026987943816220027
profession_embedding_7,0.0010403619254280017,0.0017775449617365286
"C(dominance, Treatment(reference='-dom'))",7.808908024020678e-05,0.00013342169465738028
