predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,baseline_r2,full_r2
profession_embedding,0.46481739134743066,0.0010344881594365498,0.9069016118339859,500,0,0.0,0.5125334273113172
log_frequency,0.022981700549665016,0.0009655429661404445,0.04483941792874659,500,0,0.0,0.5125334273113172
C(syntactic_role),0.012958592785418027,6.880410798583664e-18,0.025283410007805922,500,0,0.0,0.5125334273113172
lex_emb_norm,0.004675780705869204,0.00021879904678082785,0.00912287951714239,500,0,0.0,0.5125334273113172
C(tense),0.003435011381898823,6.5293394707445506e-18,0.006702024100005417,500,0,0.0,0.5125334273113172
C(semantic_role),0.0020073104622911763,6.645904654124197e-18,0.003916447894571994,500,0,0.0,0.5125334273113172
"C(valence, Treatment(reference='-val'))",0.001579550998504906,6.134730791250998e-18,0.003081849718155989,500,0,0.0,0.5125334273113172
"C(dominance, Treatment(reference='-dom'))",7.808908024022254e-05,6.437758951033584e-18,0.0001523589995873392,500,0,0.0,0.5125334273113172
