,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
Group,1.5412227342402411,0.02907891144709991,-0.11425951802336824
C(semantic_role)[T.patient],0.02907891144709991,0.0020613384720131467,-0.0013781286181483224
C(syntactic_role)[T.subject],-0.11425951802336824,-0.0013781286181483224,0.03027884779005853
