predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,baseline_r2,full_r2
profession_embedding,0.49739732732567465,0.0005728035262678212,0.8759763210515522,500,0,0.0,0.5678205168018489
lex_emb_norm,0.046998494571386946,0.0005868850678671972,0.08276998308567267,500,0,0.0,0.5678205168018489
log_frequency,0.013183651679429519,0.0003246719026463819,0.023217991054081955,500,0,0.0,0.5678205168018489
C(tense),0.006875583136897965,7.043034510140819e-18,0.012108726143999694,500,0,0.0,0.5678205168018489
C(semantic_role),0.001503956605251467,8.203374835045315e-18,0.002648647875075461,500,0,0.0,0.5678205168018489
"C(valence, Treatment(reference='-val'))",0.0013524411311410139,7.662223621062367e-18,0.0023818109616017494,500,0,0.0,0.5678205168018489
"C(dominance, Treatment(reference='-dom'))",0.0004262619877945393,7.611558773568466e-18,0.0007506984604842855,500,0,0.0,0.5678205168018489
C(syntactic_role),8.2800364275734e-05,8.381151262226433e-18,0.00014582136753721542,500,0,0.0,0.5678205168018489
