,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
CEO,0.9221331428472737,-0.10957459099796138,0.29140803435766166,0.0003846605447553871,0.07643529515402012
accountant,-0.8016287537170117,0.02178525565904517,0.0338103683982625,-0.0033072121652171224,-0.000248630617810245
administrator,-1.436290480283413,0.04139036097502285,0.23612981323245125,0.0009207642983367761,-0.044117572973671006
agronomist,0.3723343042283889,0.014229388786561655,0.14784551614866148,-0.006040245822575129,-0.0448758421452713
binman,1.3854128189814074,0.0005663002822129213,0.1318734222149448,0.03702838553480391,0.06482280198955817
bodyguard,1.2647787549725462,0.08132940139784632,0.2662814702603452,-0.0033507125679454967,0.07857470004757121
bookbinder,-1.6017934674314034,0.06452085835862656,-0.25929682646276764,0.03200325892842074,-0.03838091293215547
builder,-0.0178742638794612,-0.03849183651506773,-0.16781167581256365,-0.007337917050388256,0.006584973180892133
cashier,-0.5200144261915081,0.014823294564213349,-0.009714108381070513,0.048585095126911636,0.019812431423380066
chauffeur,0.48347468686905093,-0.028467774277889095,-0.192316044635179,0.05364236231391875,0.03674986152533728
colonel,1.0825377083660668,-0.019930484001480724,-0.10632278414308263,0.011675768143903172,-0.033898109431298624
doctor,0.2296749645003207,0.09588886065619254,0.1882014843506046,0.02885879542393428,0.0382313029220071
electrician,0.6485420928279908,-0.02629590331112614,-0.07055436387745108,-0.06024392204896385,0.06716607192845699
farmer,1.1301816398354745,-0.025003952850894684,-0.27062156029600254,0.03943224263212576,0.07057354136081961
farmhand,0.6254544222130255,0.0011431920300203327,0.252908416970195,0.011263834600467516,0.0433171616494366
fisherman,1.365297395611819,-0.0075976548676338785,-0.0009029609368567528,0.022611119028795083,0.11020612528553922
hawker,-0.1614783266756376,-0.026013733434123193,0.2063856817329621,0.05579438903024019,0.03904828588410386
housekeeper,-1.7216362522378286,-0.04992469392997331,-0.2735506922705711,0.048363833632474394,-0.11425120814407307
manager,0.03309437028090838,-0.003950400074913753,0.3789323625413086,-0.045858189148501115,0.01991957920028757
midwife,-2.7416645302959495,0.07608859961698711,-0.6678151656305736,-0.022009412273842573,-0.16146096415669128
molder,-0.9775957764634011,-0.03834343705214721,-0.03458556444537704,-0.04805083704620373,-0.035656093494511085
paralegal,0.21468491109282614,-0.02046865345111858,-0.06765169087740057,-0.059579634949471647,0.040118103953968
programmer,-0.011919250765001764,0.047124758691404846,0.07239283163768612,-0.0352758777566227,-0.031092113812070662
salesperson,-0.5961988675599049,0.018291131464550563,0.22532845284707748,0.004197911388924014,-0.012730622642910935
scientist,-0.2274870197264535,-0.026584277796629495,-0.18085607563505435,-0.02170225611910099,-0.0060905277081487715
scrivener,0.5389700310855357,-0.022521013797495625,0.004979682943235714,-0.020874455049237055,-0.08120511066626264
sergeant,0.09451732607080446,-0.018014614255648164,-0.004826908817246205,0.010346291056417411,-0.02127101650436156
soldier,1.305735028758938,-0.010693641147167008,0.0068272977823707675,0.0009852732929425364,-0.016270660584827717
solicitor,-1.123771534907782,0.033617317322178236,-0.05883977289287793,-0.06446730955227682,-0.08989989611044877
teacher,-1.3708935719756719,0.010045736998638762,-0.07745376233475111,0.04397227956387233,-0.04821075586591051
tradesperson,-0.01799078367258457,-0.0019051384578209411,0.36680774884616807,-0.059066767448519075,-0.00960108305439682
welder,1.6314137075438755,-0.04706265659014804,-0.3669926267855304,0.007098484458333813,0.0777008853576886
