feature,coefficient,nonzero
Intercept,0.0,False
C(tense)[T.past perfect],0.0,False
C(tense)[T.present continuous],-0.0057190473223199,True
C(tense)[T.present perfect],0.027101568451810804,True
C(tense)[T.simple future],0.06452081377633674,True
C(tense)[T.simple past],-0.012405372882165413,True
C(semantic_role)[T.patient],0.004813524671399113,True
C(syntactic_role)[T.subject],-0.047537696807941184,True
"C(valence, Treatment(reference='-val'))[T.+val]",-0.04019248109499975,True
"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.002137527384859822,True
log_frequency,-0.1092526199425354,True
lex_emb_norm,-0.04200302140745846,True
profession_embedding_1,-0.12222574600277555,True
profession_embedding_2,0.42879371638619684,True
profession_embedding_3,-0.0,False
profession_embedding_4,0.46457296490667915,True
profession_embedding_5,0.22130734981270786,True
profession_embedding_6,0.055602211882798576,True
profession_embedding_7,-0.764820183322098,True
profession_embedding_8,-0.7314851273001143,True
profession_embedding_9,-0.45052104867278575,True
profession_embedding_10,0.30435319141898554,True
