predictor,unique_r2,relative_r2
profession_embedding_7,0.17827217480424717,0.3287699097044658
profession_embedding_8,0.15900973700131293,0.2932460824772921
profession_embedding_9,0.0642429072943721,0.11847690114015419
profession_embedding_4,0.05985876800435885,0.11039166248699835
profession_embedding_10,0.029328610742752503,0.05408788396865647
profession_embedding_2,0.027550247025900032,0.05080822196165349
profession_embedding_5,0.014349559921927324,0.026463487782157645
C(tense),0.0026311513221792815,0.004852374654437991
profession_embedding_1,0.0023994738377127733,0.0044251145633315185
C(syntactic_role),0.00114874982128077,0.002118526771944122
"C(valence, Treatment(reference='-val'))",0.0008780446355211025,0.001619291714221495
profession_embedding_6,0.0008644248477230887,0.0015941740736841322
lex_emb_norm,0.000803723026715053,0.001482227651121989
log_frequency,0.0007623761130294282,0.001405975588264127
C(semantic_role),8.29263909450928e-05,0.00015293301993467268
"C(dominance, Treatment(reference='-dom'))",5.7061232445088095e-05,0.00010523244168192088
