,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.6174636069440945,0.01610407247400121,-0.03734102671523464
carpenter,2.449384913672551,0.17343425847939029,-0.021894351968365196
cashier,-0.9265901552942474,-0.03599230408770776,0.17856938249673282
ceo,0.3706579877022341,0.09574919874662183,0.037959123513850106
cleaner,-0.6057282134291432,-0.09994744387993573,-0.15689426977944465
cook,-0.15161608162192278,0.015328455708384384,0.14116744712609305
designer,-0.02633949547487265,0.03830546333354191,0.1695983817673656
driver,1.206482876324702,0.021947901847637813,-0.11995237943490862
lawyer,1.0211815782570444,-0.025717660941966945,-0.3448463370894544
manager,0.38133032331906286,0.005139722957053095,0.02269324999886729
receptionist,-1.929395907854225,-0.05322504267420803,0.00852141603093427
salesperson,0.044281279154687596,-0.010862550358225464,0.07394254527180721
secretary,-1.6728415333139188,-0.07651704521922147,-0.031582585539935315
teacher,-0.7782711784291859,-0.06374702638760169,0.08005940432271533
