,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
accountant,0.37048275141565384,-0.046486816255433834,0.01734265853815411,-0.027130051244438857,-0.009972172134975877
carpenter,1.9017018902621898,-0.06730166394784136,-0.20682205039976018,0.025081358738655333,0.054252454288355956
cashier,-0.3488694058366765,-0.08508424498915715,-0.03569235551678308,0.03926586245977386,-0.011121299360747416
ceo,-0.7240816204243383,-0.14528777575219015,-0.12420658771762996,-0.022555179216887638,-0.10544791108958682
cleaner,-0.14093924358729698,-0.11737715197267838,-0.2054501764982206,0.0691422559275905,-0.015863605807051654
cook,-0.42017439573896165,-0.13201071744517617,-0.09270963741904724,0.04021048272589764,-0.034933302772730185
designer,-0.10973724297980114,-0.07517210046833714,0.09888319834096779,-0.12954726829594707,-0.09860594077130932
driver,1.336303511592518,-0.16169387354014558,0.12486542253034597,-0.04834925578918245,0.014473154739089172
lawyer,0.31977360955366485,-0.045338442820749565,-0.06535694781414207,-0.0684684634868066,-0.05704726052422076
manager,0.5409657555237521,-0.06716684691108302,0.41360699279657936,-0.08938154443189586,0.019833836779435364
receptionist,-1.7015508449933134,-0.040367675667257547,-0.18092692221735895,0.04204739353966329,-0.090072596365028
salesperson,-0.3336597838334342,-0.0865640384468086,0.1829419379103864,-0.026405560944373956,-0.021084390300210986
secretary,-0.7381900738545045,-0.3157573138330675,-0.21505861997294135,-0.10000877022108706,-0.21518480423075886
teacher,-0.8257679553616059,-0.06563373489164315,-0.032433671602736504,0.009920554623146333,-0.05048052524174158
