,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
accountant,-0.11381842398676437,-0.05696553581245969,-0.05466516288774356,-0.013590106986037978,-0.012734162805968414
carpenter,1.633784760497367,0.11085112746865734,-0.03911039768561257,0.09576580928408102,0.03580413229061116
cashier,-1.5686230695770904,-0.12178716570229228,0.16753868944013364,-0.14364284542242683,-0.05534088444537781
ceo,-0.3864241766530311,0.03948095546111438,0.019658040069496452,-0.04843931712397638,0.05811069391731754
cleaner,-1.292490549282127,-0.17918928947812737,-0.17393443933162825,-0.08054776911880766,-0.028839710692952266
cook,-0.8549287720023157,-0.05187954543123205,0.11937893332877933,-0.040670860869119,-0.042564510945476655
designer,-0.7222737876774659,-0.03654734084380361,0.15111293260497088,-0.01532490984277042,-0.07883982065585064
driver,0.43297826762434877,-0.03957294300491182,-0.14492343674173142,0.05086217615237567,0.0041537583633162786
lawyer,0.2643316336245663,-0.10708177347935782,-0.362030664339564,0.08314614480055879,-0.050411632725765626
manager,-0.31759733776427035,-0.07833284670054091,0.014146480526015887,-0.10328632898269499,0.013143339351038704
receptionist,-2.5958454046972284,-0.12092492028888323,-0.012097137135036132,-0.10318713529273463,-0.05457850433326809
salesperson,-0.6691437111460778,-0.07577712214902364,0.05073947947539705,-0.04799751804565063,-0.015613031910679653
secretary,-2.3211916537729325,-0.160874035475384,-0.04943900107772637,-0.03892852642902622,-0.14172326672291988
teacher,-1.4458477768141165,-0.14094677994209787,0.05763028439666742,-0.035930558039483106,-0.10819624781706885
