term,coef,std_err,z,p_value,ci_low,ci_high
Intercept,-0.1625880274727709,2.3245946642918804,-0.06994252803307478,0.9442394035163608,-4.718709848138834,4.393533793193292
C(tense)[T.past perfect],0.05633523553163365,0.04263604518602419,1.3213053716834873,0.18639956360765497,-0.027229877476196124,0.13990034853946343
C(tense)[T.present continuous],0.23708568105782352,0.04263604518602418,5.5606865041868065,2.6871551440214368e-08,0.15352056804999376,0.3206507940656533
C(tense)[T.present perfect],0.03858016226470749,0.0426360451860237,0.9048719715062656,0.3655332173512349,-0.04498495074312131,0.1221452752725363
C(tense)[T.simple future],0.05511033411944358,0.042636045186023756,1.2925761261156776,0.19615770108381014,-0.028454778888385338,0.13867544712727248
C(tense)[T.simple past],-0.046109832092568116,0.04263604518602334,-1.0814753547471032,0.2794857177600576,-0.1296749451003962,0.03745528091525998
C(semantic_role)[T.patient],0.13551812761188223,0.05715885326313147,2.3709035411893744,0.01774466137270114,0.023488833818534796,0.24754742140522967
C(syntactic_role)[T.subject],0.03020416471521408,0.1387450854679113,0.21769538440480216,0.8276664601507493,-0.24173120583382374,0.3021395352642519
C(valence)[T.-val],0.01021420593962884,0.08056236387327553,0.12678632364481968,0.8991095205279884,-0.14768512576140197,0.16811353764065967
C(dominance)[T.-dom],-0.023055112074162634,0.05075759967401904,-0.45421990445233174,0.6496705581506397,-0.12253817937694195,0.07642795522861667
C(tense)[T.past perfect]:C(semantic_role)[T.patient],0.03233737945556459,0.02026445496918023,1.5957685269475943,0.11054048253761292,-0.007380222450362392,0.07205498136149158
C(tense)[T.present continuous]:C(semantic_role)[T.patient],-0.023921585083010063,0.020264454969180234,-1.1804701937156403,0.23781325840847567,-0.06363918698893706,0.01579601682291693
C(tense)[T.present perfect]:C(semantic_role)[T.patient],0.016667175292966716,0.02026445496918021,0.8224832751887716,0.4108019015439638,-0.023050426612960227,0.05638477719889366
C(tense)[T.simple future]:C(semantic_role)[T.patient],0.04298629760741949,0.020264454969180213,2.121265914765359,0.033899431055362354,0.0032686957014925397,0.08270389951334645
C(tense)[T.simple past]:C(semantic_role)[T.patient],0.007910919189451545,0.020264454969180196,0.3903840099071554,0.6962526100099928,-0.03180668271647537,0.04762852109537846
C(tense)[T.past perfect]:C(syntactic_role)[T.subject],0.00852031707763534,0.02026445496918014,0.420456266432714,0.6741521714495569,-0.031197284828291462,0.048237918983562146
C(tense)[T.present continuous]:C(syntactic_role)[T.subject],-0.04037857055664252,0.02026445496918014,-1.9925811287820763,0.04630733331256123,-0.08009617246256932,-0.0006609686507157153
C(tense)[T.present perfect]:C(syntactic_role)[T.subject],0.05762329101562343,0.020264454969180123,2.8435648085903003,0.004461193557593618,0.017905689109696664,0.09734089292155021
C(tense)[T.simple future]:C(syntactic_role)[T.subject],0.13569984436034957,0.02026445496918013,6.696446786589286,2.135481602875558e-11,0.09598224245442279,0.17541744626627637
