target_model,model_name,runs,mean_aic,mean_bic,mean_R2m,mean_R2c,converged_rate,random_effect_variance_semantic_role,random_effect_variance_syntactic_role,random_effect_variance_valence,random_effect_variance_dominance
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_tense_C_valence,1,10341.672527963354,10861.160024419067,0.044791643349354926,0.9622755462462519,0.0,0.0966375473826765,0.07009941172180142,0.09384905302407365,0.0852350302138879
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_dominance,1,10344.053362646519,10894.098947129038,0.044816145487273064,0.9622718201903063,1.0,0.0964479281775032,0.06997677035895496,0.09368129437880156,0.08505901224611845
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,1,10361.897601468372,10881.385097924085,0.044703377247537576,0.9622890141791252,1.0,0.09732269625449383,0.07054282068007116,0.09445528402177074,0.08587110348163904
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_tense_C_syntactic_role,1,10371.174635059928,10890.66213151564,0.044662851141048336,0.9622952215332975,0.0,0.097638360235326,0.07074725118103455,0.09473462574028373,0.08616419365729844
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_syntactic_role,1,10396.00537505484,10946.050959537359,0.04458926419458653,0.962306531004095,0.0,0.09821329614238879,0.07111981951701785,0.09524346554864632,0.08669807331470167
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_tense_log_frequency,1,10425.847470056324,10945.334966512037,0.04442351771429333,0.9623321850874494,0.0,0.09951661844620587,0.07196547369742429,0.09639723682066804,0.0879086025726042
google_gemma-3-12b-pt,selected_mixed_random_slopes__random_intercept_baseline,1,11215.844965829194,11666.576764224592,0.07839575034919946,0.9412087473226383,1.0,,,,
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,1,9047.310497382248,9597.356081864767,0.03517980311801636,0.9629964329350601,1.0,0.09783294729239583,0.10465222330338399,0.09437128376621919,0.08940190428441352
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_lex_emb_norm,1,9066.312551260286,9616.358135742805,0.04579087965092055,0.9638512951429866,0.0,0.11794414851765837,0.11549154822079093,0.11985716522618302,0.1145669535759734
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,1,9066.320420733711,9616.36600521623,0.04601474882754058,0.9638537668711312,1.0,0.12133720454412164,0.11548801904911278,0.11985411402928733,0.11092374576239739
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,1,9066.382799167419,9616.428383649938,0.04448507273266598,0.963799884458921,1.0,0.12134073561979238,0.11549268394937855,0.1198574394364986,0.11119080600323374
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,1,9066.703203416662,9616.748787899181,0.04327910847899571,0.963778784500338,0.0,0.11949861537562491,0.11551895842356859,0.11987646492936575,0.1145838458887137
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_valence_log_frequency,1,9066.902284390584,9616.947868873103,0.044364946857190474,0.9638300602291325,1.0,0.12137067103752361,0.11553200534531279,0.11874088142328874,0.11459172159933238
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,1,9067.145377377426,9617.190961859946,0.046449331992893465,0.9639244022061766,0.0,0.12138423950973183,0.11555011441424287,0.11978380699496388,0.114603044661541
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_dominance,1,9067.37466121366,9617.42024569618,0.04673207998550326,0.9639370194737791,1.0,0.12139343988440679,0.11555709295556232,0.11990764937916286,0.11461218652537469
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_syntactic_role_lex_emb_norm,1,9067.605905915989,9617.651490398508,0.05361702206408813,0.9641606436629683,0.0,0.12137727348473332,0.11406144340450054,0.11989246656612655,0.11459985485432744
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,1,9068.773537775676,9618.819122258195,0.07251205338349906,0.9648123161807216,1.0,0.1213669163598527,0.11148213974151795,0.11988402161298961,0.11459644170751677
google_gemma-3-4b-pt,selected_mixed_random_slopes,1,9069.17233507277,9626.857441561991,0.046732988056296054,0.9639368501624553,0.0,0.12138574774040228,0.11555212705702615,0.11989983244095477,0.11460430338511579
google_gemma-3-4b-pt,selected_mixed_random_slopes__full,1,9069.17233507277,9626.857441561991,0.046732988056296054,0.9639368501624553,0.0,0.12138574774040228,0.11555212705702615,0.11989983244095477,0.11460430338511579
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_dominance,1,9071.197855165432,9621.243439647951,0.046714922412911405,0.963940220693675,0.0,0.12153887708706519,0.11565099070231252,0.12005544595553648,0.11476123508308476
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_valence,1,9107.109136288462,9657.154720770981,0.0465538883586935,0.9639704636832476,1.0,0.12291287630139695,0.11653866451830519,0.12145172228970705,0.1161693659967616
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,1,9107.410509860434,9626.898006316147,0.04651669551735079,0.9639774995391733,0.0,0.12323253785645281,0.11674533337608675,0.12177656333943208,0.11649697186946317
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_syntactic_role,1,9112.869190611935,9662.914775094454,0.046528080163689624,0.9639753438476057,1.0,0.1231345972842848,0.11668200642386223,0.12167703596164481,0.11639659710964427
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_tense_C_dominance,1,9117.98863639214,9637.476132847853,0.046469319428445954,0.9639864894626775,1.0,0.12364098818400153,0.11700948865637767,0.12219163001671841,0.11691557504810211
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_valence,1,9125.494558363222,9675.54014284574,0.04647153181886464,0.9639860689567621,0.0,0.12362188254990253,0.11699713049987706,0.12217221494137455,0.11689599445702634
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,1,9133.544004478259,9653.031500933972,0.04639968685832302,0.963999759045726,0.0,0.12424390607192563,0.11739957907893281,0.12280431070591763,0.11753348359316125
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_tense_C_valence,1,9133.841388568631,9653.328885024344,0.04639835602841853,0.9640000133071049,0.0,0.12425545906312563,0.11740705585960942,0.12281605072743634,0.11754532387744732
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_tense_log_frequency,1,9179.52241374724,9699.009910202953,0.04619410659834589,0.9640393276146901,1.0,0.12604200286254588,0.11856413217852195,0.12463149762889232,0.11937631468753132
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_tense_C_syntactic_role,1,9230.770543481718,9750.258039937431,0.04596537281703645,0.9640840429210588,0.0,0.12807466743062734,0.11988269306801896,0.12669700147918228,0.1214595971451666
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance,1,9337.989712776354,9888.035297258873,0.04552369264142666,0.9641724545014028,0.0,0.13209698556342292,0.12249826138752003,0.1307841633834981,0.1255822220682742
google_gemma-3-4b-pt,selected_mixed_random_slopes__random_intercept_baseline,1,10396.062217692728,10846.794016088126,0.10694204339535182,0.9384934787207162,1.0,,,,
gpt2,selected_mixed_random_slopes__candidate__0__C_tense_log_frequency,1,4984.638448260695,5504.125944716408,0.14415037779496984,0.9493201483908179,1.0,0.0016846192818179145,0.054001089663902435,0.0021519636238492732,0.0018513323054531019
gpt2,selected_mixed_random_slopes__candidate__0__C_valence_log_frequency,1,4985.109077535861,5535.154662018381,0.1413034654629664,0.9491817897902087,1.0,0.001684672735248964,0.05399787951038699,0.00215504449772921,0.001852026589836335
gpt2,selected_mixed_random_slopes__candidate__0__C_syntactic_role_lex_emb_norm,1,4985.131319987908,5535.176904470428,0.13620340718935983,0.9488932688364685,1.0,0.0016841626034908542,0.054080378735115585,0.00215216338010698,0.0018524464461490574
gpt2,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,1,4985.167919927742,5535.213504410262,0.13404646602104564,0.9487634297221071,1.0,0.001684683026871104,0.05399959236467496,0.002160237286672226,0.001852442216505355
gpt2,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,1,4985.21256613516,5535.25815061768,0.13960146800470044,0.9490892136971493,1.0,0.0016944868398750714,0.05400119924182976,0.00215245754990021,0.001852021374141086
gpt2,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,1,4985.589594309626,5535.635178792146,0.15754871280834243,0.950289136219683,1.0,0.0016851413203517467,0.0549723703274344,0.0021540279235848798,0.0018546265133330055
gpt2,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,1,4986.028896267962,5536.0744807504825,0.13335787036291127,0.9479133424442961,1.0,0.0016845607525927317,0.05406240642341733,0.0021538129293212846,0.0018521033634086629
gpt2,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_dominance,1,4986.135278425034,5536.180862907554,0.14417307614370034,0.9493424551618397,1.0,0.0016846548854203905,0.05399771836756455,0.0021523509055170168,0.0018517505240537285
gpt2,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,1,4986.291416167136,5536.337000649656,0.17543090945324624,0.951685604564479,1.0,0.0016846200065997483,0.054156100686087526,0.0021619041893979176,0.0019472540663241526
gpt2,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,1,4986.654666750284,5536.7002512328045,0.20757594914783556,0.9537437527548829,1.0,0.0016884628137016763,0.05416313016200057,0.0021670427683090675,0.001978919699594703
gpt2,selected_mixed_random_slopes,1,4987.079059199867,5544.764165689088,0.14417636637746525,0.9493461960960538,1.0,0.0016846546296162394,0.05399720612984897,0.0021523952824505847,0.001851823878320197
gpt2,selected_mixed_random_slopes__full,1,4987.079059199867,5544.764165689088,0.14417636637746525,0.9493461960960538,1.0,0.0016846546296162394,0.05399720612984897,0.0021523952824505847,0.001851823878320197
gpt2,selected_mixed_random_slopes__candidate__0__C_semantic_role_lex_emb_norm,1,4987.164463254012,5537.210047736532,0.18378583898908527,0.9519607792478894,1.0,0.0018416756899340603,0.053993641066779445,0.002152867495305892,0.0018563507948625927
gpt2,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_valence,1,4990.490745371499,5540.536329854019,0.14415837050906222,0.9493273529358894,1.0,0.0016846436750737207,0.05399992496404417,0.0021521154861761644,0.0018514610241321709
gpt2,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_valence,1,5000.8638788916,5550.90946337412,0.14411532752174952,0.9492944944845944,1.0,0.0016842971826081788,0.05400636984432675,0.002151216429261689,0.0018509753607161348
gpt2,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance,1,5006.356535711762,5556.402120194282,0.14408860264033777,0.9492790964697094,1.0,0.0016839030986865863,0.05401084641364067,0.0021507375299577775,0.0018508320884529478
gpt2,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_dominance,1,5014.384525940783,5564.430110423303,0.14404564279019136,0.9492582586501398,1.0,0.0016832999187106595,0.05401830850336731,0.0021503649106098485,0.0018506561875875074
gpt2,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,1,5017.248480568669,5536.735977024382,0.14400928145503203,0.9492186195537156,1.0,0.0016825285711888104,0.05398691643517386,0.0021514134719152964,0.0018504484749943715
gpt2,selected_mixed_random_slopes__candidate__0__C_tense_C_valence,1,5037.985545793868,5557.473042249581,0.1439546721737121,0.9491434508579482,1.0,0.0016811635002242952,0.05397113003023382,0.002150028809980644,0.0018495701470944335
gpt2,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,1,5056.870701670239,5576.358198125952,0.14390103324784548,0.9490854120312542,1.0,0.0016805294143455907,0.05397552767012159,0.002148168393193672,0.0018489500045722953
gpt2,selected_mixed_random_slopes__candidate__0__C_tense_C_dominance,1,5058.695881192747,5578.18337764846,0.14389923666557025,0.9490779448851224,1.0,0.0016806018807558002,0.053976014020044545,0.002148313135524875,0.001848619057725332
gpt2,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_syntactic_role,1,5281.869316940545,5831.914901423065,0.14320475928892032,0.94833328378109,1.0,0.0016719077179705615,0.05393659369649961,0.0021395696913913843,0.001839067890940918
gpt2,selected_mixed_random_slopes__candidate__0__C_tense_C_syntactic_role,1,5483.164174006786,6002.651670462499,0.14263475091605468,0.9475561245814211,1.0,0.0016617224787778542,0.05387802132646128,0.0021302148822312994,0.001830088814107731
gpt2,selected_mixed_random_slopes__random_intercept_baseline,1,7412.609223994019,7863.341022389417,0.13375720645128264,0.9377082706180622,1.0,,,,
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,1,12986.650567079923,13536.696151562443,0.07714838817405498,0.9342188127732165,1.0,0.005424474081187582,0.040228520518934587,0.012437146155143908,0.004293159588476067
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_syntactic_role_lex_emb_norm,1,12986.81967467579,13536.865259158309,0.07825714529551653,0.9343136165963166,1.0,0.005433981195057211,0.04042268573078447,0.012440943034599885,0.004290687713774346
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_semantic_role_lex_emb_norm,1,12987.134308598615,13537.179893081135,0.047049494427364766,0.9326203366039045,1.0,0.005518534529847253,0.040335533402863805,0.012526638042123216,0.004306444761601096
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_valence,1,12987.241740563913,13537.287325046433,0.07705998127431597,0.9342241851639398,1.0,0.005423914927869466,0.040229834528858706,0.012443068653037185,0.004292668274663924
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,1,12987.473424568481,13537.519009051,0.08678714400057375,0.9349568101296291,1.0,0.005446139180660754,0.040285968407800125,0.012477800180582942,0.004433120520551399
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,1,12987.561902320856,13537.607486803376,0.07132941367340992,0.9347156689357756,1.0,0.005421767162475051,0.04027371897258158,0.01244369277949709,0.004292780358079241
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,1,12987.973641614924,13538.019226097444,0.08896934555759953,0.9351586406320954,1.0,0.005457959586288538,0.04026586573722201,0.01251259683090402,0.004517822647362344
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,1,12988.521806988603,13538.567391471122,0.03411680953287389,0.9333676842921632,1.0,0.005816651227104599,0.04034731458840784,0.012783649180990123,0.004325670463401653
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes,1,12988.6500276984,13546.335134187622,0.07708492992660355,0.9342143797106941,1.0,0.005424480564839393,0.04022787133956646,0.012437116822411432,0.004293249902191867
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__full,1,12988.6500276984,13546.335134187622,0.07708492992660355,0.9342143797106941,1.0,0.005424480564839393,0.04022787133956646,0.012437116822411432,0.004293249902191867
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_log_frequency,1,12989.095482637582,13539.141067120101,0.032350662294984615,0.9341367129376035,1.0,0.00564312204539547,0.04026473199436757,0.01351557435760791,0.004339728763291136
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_dominance,1,12989.342638710252,13539.388223192771,0.07705026879951939,0.9342149312256808,1.0,0.00542422673176023,0.04024254251416106,0.012440457106608533,0.004291834101959044
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,1,12990.496191065962,13540.541775548481,0.029290925991783245,0.9356890634065027,1.0,0.005774413658733122,0.04029456810153217,0.014169200125188495,0.004369869878208948
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,1,12992.567096825573,13512.054593281286,0.07703400180722979,0.9341420691831043,1.0,0.005423907310272214,0.04025259876157721,0.012439701766288499,0.004291864641080031
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance,1,13004.272456643928,13554.318041126447,0.07701004743650103,0.9341419522863935,1.0,0.005423161073506585,0.04026137939887001,0.012434433633165059,0.004290632546529559
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_valence,1,13005.766065650649,13555.811650133168,0.07702551445846369,0.9341085562934979,1.0,0.005420510963994844,0.04021401150951645,0.01243694960511916,0.004292058374333009
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_dominance,1,13010.133335466147,13560.178919948667,0.0769902568975023,0.9341083659192689,1.0,0.0054244394269219245,0.04025250686330501,0.012435472620936982,0.004289706100288068
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,1,13025.171392539196,13544.658888994909,0.07681859791064638,0.9340712333683404,1.0,0.005425711907218709,0.04022689914102793,0.01244517227975354,0.004288433686201731
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_valence,1,13035.266646991542,13554.754143447255,0.07682825108620511,0.9339803492346195,1.0,0.005421425662725388,0.04024021906202254,0.012436888290054623,0.004287925392540398
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_dominance,1,13057.70591694003,13577.193413395744,0.07676067799212304,0.9338588189367978,1.0,0.005418032914107778,0.04019463633516911,0.012431115904234227,0.00428725455520034
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_C_syntactic_role,1,13068.514451507537,13588.00194796325,0.07670862116994095,0.9338143943511662,1.0,0.0054184362363289525,0.04020694343751715,0.012430908313783212,0.004285122251887822
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_tense_log_frequency,1,13099.890083401406,13619.377579857119,0.07653943544910165,0.9337077891057218,1.0,0.005416669542904879,0.04021486203940821,0.012434531202596149,0.004284741292793191
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_syntactic_role,1,13161.347972454008,13711.393556936528,0.07629937695724666,0.9334797269889777,1.0,0.005413220576124042,0.04022681625324372,0.012431498510115829,0.004279827891278514
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__random_intercept_baseline,1,14466.178584006644,14916.910382402042,0.0874093013702332,0.9263251987906898,1.0,,,,
