,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
accountant,-0.11356002509468952,-0.056732664502224604,-0.05448738727998881,-0.013519225570596495,-0.01272192389641648
carpenter,1.6340681811186695,0.11078961246461334,-0.03893545701357613,0.09579299254260146,0.036103547543566636
cashier,-1.568668452447694,-0.12173049197161082,0.16764610144298311,-0.14305489278485087,-0.05499596216665612
ceo,-0.3857021253791847,0.03921381331683279,0.019874841756645823,-0.048373882023066715,0.05768819984218685
cleaner,-1.2922533676411296,-0.17885667652386675,-0.1736139511090658,-0.08037978968785482,-0.029117008746903233
cook,-0.8542766344271954,-0.05162069704185245,0.11932462916981573,-0.04099722237064804,-0.04272431705392656
designer,-0.721929732894641,-0.03652815721647555,0.15109824910209443,-0.015435465075713662,-0.07840668119409995
driver,0.43368676644777227,-0.0390072406035665,-0.14483624248938473,0.05030382996308731,0.003660433802470099
lawyer,0.26430120961423637,-0.10696067322353714,-0.3615448076383268,0.0832168632767417,-0.05001935121378787
manager,-0.3178351332784536,-0.07819949428948626,0.014415151658116538,-0.10245294722700572,0.013378972136551908
receptionist,-2.5950579350897325,-0.12130160703009436,-0.011827930101547863,-0.10331607829650179,-0.05486256518127602
salesperson,-0.6684142446572358,-0.07523227427620646,0.05068691903954305,-0.04840345247324539,-0.01613792080350174
secretary,-2.320930884217115,-0.16124314739739654,-0.049137628546923544,-0.03893779815628529,-0.14113264431856837
teacher,-1.445346056087689,-0.14055808095066905,0.057600986701895784,-0.03633968876743753,-0.10813032569099466
