feature,coefficient,nonzero
Intercept,0.0,False
C(tense)[T.past perfect],0.0007502383258789119,True
C(tense)[T.present continuous],0.011228399229931504,True
C(tense)[T.present perfect],0.02621868143258389,True
C(tense)[T.simple future],0.13582628890773113,True
C(tense)[T.simple past],-0.0,False
C(semantic_role)[T.patient],0.0020894207340823516,True
C(syntactic_role)[T.subject],-0.032031145909843795,True
"C(valence, Treatment(reference='-val'))[T.+val]",-0.0,False
"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.003936088532639072,True
log_frequency,-0.5734858802568041,True
lex_emb_norm,-0.10495355614323126,True
profession_embedding_1,0.4326220751370098,True
profession_embedding_2,-0.0,False
profession_embedding_3,-0.4434151351429724,True
profession_embedding_4,-0.5108796037083486,True
profession_embedding_5,-0.5122045520866206,True
profession_embedding_6,0.10444617144764949,True
profession_embedding_7,0.3762840330377637,True
profession_embedding_8,-0.11642552823735766,True
profession_embedding_9,0.23912090359368054,True
profession_embedding_10,-0.2794770051801833,True
