predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,baseline_r2,full_r2
profession_embedding,0.25508198600089005,0.0011274367855370552,0.8554607627096422,500,0,0.0,0.29818081333494095
log_frequency,0.031489892112504574,0.001158340537759306,0.10560670138468153,500,0,0.0,0.29818081333494095
C(tense),0.006409707424660007,7.310740041125248e-18,0.02149604246152519,500,0,0.0,0.29818081333494095
lex_emb_norm,0.004621361212788525,8.793957591269567e-05,0.015498519710580558,500,0,0.0,0.29818081333494095
C(syntactic_role),0.0004978584682764389,5.13378046198355e-18,0.0016696529287322179,500,0,0.0,0.29818081333494095
"C(dominance, Treatment(reference='-dom'))",4.642653729711688e-05,6.6724237383109815e-18,0.00015569927782364324,500,0,0.0,0.29818081333494095
C(semantic_role),3.358157852465804e-05,7.820077739446035e-18,0.00011262152701601386,500,0,0.0,0.29818081333494095
