term,coef,std_err,z,p_value,ci_low,ci_high
Intercept,1.878668549855352,0.2304644422905746,8.151663359359729,3.5895236645118883e-16,1.426966543248716,2.330370556461988
C(tense)[T.past perfect],-0.029971336095522355,0.02033653509088671,-1.4737680711869756,0.14054404777524784,-0.0698302124439953,0.009887540252950591
C(tense)[T.present continuous],-0.2805533493769246,0.020336535090886707,-13.795533414276031,2.711398566738967e-43,-0.32041222572539757,-0.24069447302845168
C(tense)[T.present perfect],-0.18617295030297024,0.020336535090886763,-9.154605220158587,5.455692082461616e-20,-0.22603182665144328,-0.1463140739544972
C(tense)[T.simple future],0.07000192293712511,0.020336535090886745,3.4421755045427838,0.0005770557298670644,0.030143046588652092,0.10986079928559812
C(tense)[T.simple past],-0.041870882014462055,0.020336535090886797,-2.058899504135551,0.0395038666092719,-0.08172975836293517,-0.002012005665988935
C(semantic_role)[T.patient],0.04272822385169959,0.015752612345313333,2.712453205541616,0.006678721041843654,0.011853670992464423,0.07360277671093475
C(syntactic_role)[T.subject],-0.48459628577564046,0.015752612345313347,-30.762915709013534,8.21574712967632e-208,-0.5154708386348756,-0.4537217329164053
"C(valence, Treatment(reference='-val'))[T.+val]",-0.011097243621591127,0.015752612345313395,-0.7044700509558784,0.481140094662314,-0.04197179648082641,0.01977730923764416
"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.05854820509224417,0.015752612345313353,3.71672988637108,0.000201818008742016,0.027673652233008963,0.08942275795147937
C(tense)[T.past perfect]:C(semantic_role)[T.patient],0.05995105861918157,0.018189549956012907,3.295906647726795,0.0009810460847163984,0.024300195810404143,0.095601921427959
C(tense)[T.present continuous]:C(semantic_role)[T.patient],-0.041433173478564185,0.01818954995601291,-2.2778558886151905,0.02273516518129478,-0.07708403628734162,-0.005782310669786753
C(tense)[T.present perfect]:C(semantic_role)[T.patient],-1.293956113802783e-05,0.01818954995601293,-0.0007113733527942724,0.9994324062327109,-0.035663802369915495,0.03563792324763944
C(tense)[T.simple future]:C(semantic_role)[T.patient],-0.010691728869192358,0.018189549956012928,-0.5877951293488703,0.5566698136939656,-0.04634259167796982,0.024959133939585102
C(tense)[T.simple past]:C(semantic_role)[T.patient],0.005784717002140406,0.018189549956012938,0.31802419609772403,0.7504665831546324,-0.029866145806637073,0.04143557981091789
C(tense)[T.past perfect]:C(syntactic_role)[T.subject],0.015551319266948886,0.018189549956012938,0.8549589904398965,0.392573851244409,-0.020099543541828593,0.05120218207572637
C(tense)[T.present continuous]:C(syntactic_role)[T.subject],0.117693315250778,0.018189549956012938,6.470380825000676,9.775622732192158e-11,0.08204245244200052,0.15334417805955547
C(tense)[T.present perfect]:C(syntactic_role)[T.subject],0.15718667853797907,0.01818954995601296,8.641592503283322,5.543483929906291e-18,0.12153581572920155,0.1928375413467566
C(tense)[T.simple future]:C(syntactic_role)[T.subject],0.162964770716256,0.018189549956012956,8.959252488948163,3.26886845422927e-19,0.12731390790747849,0.19861563352503353
C(tense)[T.simple past]:C(syntactic_role)[T.subject],0.10137839322500208,0.018189549956012973,5.573441534846173,2.497554962234278e-08,0.06572753041622453,0.13702925603377963
"C(tense)[T.past perfect]:C(valence, Treatment(reference='-val'))[T.+val]",0.0014013350854336821,0.018189549956012983,0.0770406683410239,0.9385911924299037,-0.03424952772334389,0.037052197894211256
"C(tense)[T.present continuous]:C(valence, Treatment(reference='-val'))[T.+val]",0.021307799190550657,0.018189549956012983,1.171430807363481,0.24142565508606517,-0.014343063618226914,0.056958661999328225
"C(tense)[T.present perfect]:C(valence, Treatment(reference='-val'))[T.+val]",0.018860216797258553,0.018189549956013004,1.0368709969662468,0.29979598223160087,-0.01679064601151906,0.05451107960603617
"C(tense)[T.simple future]:C(valence, Treatment(reference='-val'))[T.+val]",-0.07524720569079746,0.018189549956013004,-4.136837133011234,3.5212585322894836e-05,-0.11089806849957506,-0.039596342882019846
"C(tense)[T.simple past]:C(valence, Treatment(reference='-val'))[T.+val]",-0.06977320287217664,0.018189549956013015,-3.8358949529211057,0.00012510787746891882,-0.10542406568095428,-0.03412234006339901
"C(tense)[T.past perfect]:C(dominance, Treatment(reference='-dom'))[T.+dom]",-0.011741248195390179,0.018189549956012952,-0.6454941559182916,0.5186070042689317,-0.04739211100416769,0.02390961461338733
"C(tense)[T.present continuous]:C(dominance, Treatment(reference='-dom'))[T.+dom]",0.026789477689324374,0.018189549956012952,1.4727949704147865,0.14080632895124603,-0.008861385119453134,0.06244034049810188
"C(tense)[T.present perfect]:C(dominance, Treatment(reference='-dom'))[T.+dom]",-0.015203204742455307,0.018189549956012966,-0.8358208300491539,0.4032557062800135,-0.05085406755123284,0.02044765806632223
"C(tense)[T.simple future]:C(dominance, Treatment(reference='-dom'))[T.+dom]",0.06280919426302303,0.018189549956012963,3.45303728871313,0.0005543123730520545,0.027158331454245503,0.09846005707180056
"C(tense)[T.simple past]:C(dominance, Treatment(reference='-dom'))[T.+dom]",-0.058957640303775226,0.018189549956012983,-3.24129186518358,0.001189892892167208,-0.0946085031125528,-0.023306777494997655
