predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,baseline_r2,full_r2
profession_embedding,0.4416174265082029,0.00010615463278020287,0.9369260947087463,500,0,0.0,0.4713471307952891
C(syntactic_role),0.018182904998152553,9.5947616615375e-18,0.038576462675126745,500,0,0.0,0.4713471307952891
C(tense),0.005654865721686558,6.331824739436384e-18,0.011997242270564545,500,0,0.0,0.4713471307952891
log_frequency,0.003355529619102283,9.598132790624572e-05,0.007119019932168896,500,0,0.0,0.4713471307952891
"C(valence, Treatment(reference='-val'))",0.0014521845421635532,7.234925969692441e-18,0.003080923691448653,500,0,0.0,0.4713471307952891
lex_emb_norm,0.0007908165720452376,1.9847176117739294e-05,0.0016777795394891189,500,0,0.0,0.4713471307952891
"C(dominance, Treatment(reference='-dom'))",0.00015239754761583102,6.226999052074163e-18,0.00032332338028385885,500,0,0.0,0.4713471307952891
C(semantic_role),0.0001410052863196223,6.0255181402228775e-18,0.00029915380217061794,500,0,0.0,0.4713471307952891
