predictor,unique_r2,relative_r2
profession_embedding_9,0.13053276225803445,0.41404802382177114
profession_embedding_5,0.04654766335957283,0.14764851133276252
profession_embedding_10,0.03495583064737329,0.11087938652506803
profession_embedding_6,0.030881495213636367,0.09795565377366097
C(syntactic_role),0.026087353172199013,0.08274870492924678
C(tense),0.013663080717716047,0.04333909336343237
profession_embedding_3,0.013319390605625037,0.042248913325435
profession_embedding_8,0.012872109024868572,0.04083014265514151
profession_embedding_7,0.0016191571590266074,0.005135942964468873
lex_emb_norm,0.0013007980942106867,0.004126112640092467
"C(dominance, Treatment(reference='-dom'))",0.001075672514954218,0.003412017576214088
"C(valence, Treatment(reference='-val'))",0.001074115529449693,0.003407078840833668
profession_embedding_4,0.0007033160737814903,0.002230908359203047
log_frequency,0.0005779952625684093,0.001833392568309534
profession_embedding_1,4.9217540991852715e-05,0.00015611732435999464
