predictor,unique_r2,relative_r2
profession_embedding_5,0.08871916525020251,0.22988062976459608
profession_embedding_4,0.07265354032318083,0.18825291645856826
profession_embedding_7,0.053672242192960185,0.13907038914759684
log_frequency,0.04241436248431052,0.10990004619024415
profession_embedding_6,0.0382144995038578,0.0990177622536369
profession_embedding_3,0.0217622093437444,0.056388158915838316
profession_embedding_1,0.01721063343653495,0.04459455002626096
profession_embedding_10,0.01682505603664497,0.04359547868401226
profession_embedding_9,0.015876162256719395,0.04113679572533213
lex_emb_norm,0.008702555661620925,0.022549231278416508
C(tense),0.004197793765923885,0.010876922385496356
C(syntactic_role),0.002355696621826775,0.006103856155912541
profession_embedding_2,0.00195744151369881,0.005071935546591716
profession_embedding_8,0.001004086648880742,0.0026016934506989287
"C(valence, Treatment(reference='-val'))",0.00037035712405697474,0.0009596340167980521
