,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.5576698619730772,0.02157051144536782,0.1583039642177005
carpenter,2.44011037062048,0.18209634059489727,0.060740632908301576
cashier,-0.8558840745944213,0.016805496400574303,-0.010104133095327338
ceo,0.4300306447652297,-0.0009445078299973468,-0.029225713833696203
cleaner,-0.7432083882888539,-0.039967543689868656,-0.05161666466516399
cook,-0.10245973447142775,0.03435415304382458,-0.004440001604443615
designer,0.260563588356779,-0.035726387231433725,-0.007033563913418185
driver,1.041237824664465,-0.013211355456240933,-0.1242499246346037
lawyer,0.9932537186879667,-0.07139991452010541,0.09841827332218792
manager,0.5164933372302403,0.041477347086319775,-0.018982788479614394
receptionist,-2.180932222890273,-0.02494508946303457,0.08883977194806061
salesperson,0.22155013186655415,-0.02825783091950583,-0.07262699695381683
secretary,-1.8960347348886322,-0.06473176233358317,0.013267664942466097
teacher,-0.6823903230102142,-0.017119457126543555,-0.10129052015852934
