target_model,best_model_name,best_model_aic,term,coef,std_err,z,p_value,ci_low,ci_high,random_effect_variance_tense,random_effect_variance_semantic_role,random_effect_variance_syntactic_role,random_effect_variance_valence,random_effect_variance_dominance
EleutherAI_pythia-12b-deduped,full_mixed_random_slopes,14742.11766481481,"C(valence, Treatment(reference='-val'))[T.+val]:log_frequency",0.0128264569131509,0.0106216354314423,1.207578342896414,0.2272094937520068,-0.0079915659893905,0.0336444798156925,0.010733110699387377,0.013746392795901065,0.04041795128952296,0.00270745523017071,0.013226682424233539
EleutherAI_pythia-12b-deduped,full_mixed_random_slopes,14742.11766481481,"C(dominance, Treatment(reference='-dom'))[T.+dom]:log_frequency",-0.0078865269704581,0.0205477048440441,-0.3838154689448972,0.701115222033556,-0.0481592884297439,0.0323862344888276,0.010733110699387377,0.013746392795901065,0.04041795128952296,0.00270745523017071,0.013226682424233539
EleutherAI_pythia-12b-deduped,full_mixed_random_slopes,14742.11766481481,lex_emb_norm,0.0135537906044376,0.2462008025872056,0.0550517726262764,0.9560972177059172,-0.4689909154313412,0.4960984966402164,0.010733110699387377,0.013746392795901065,0.04041795128952296,0.00270745523017071,0.013226682424233539
EleutherAI_pythia-12b-deduped,full_mixed_random_slopes,14742.11766481481,C(tense)[T.past perfect]:lex_emb_norm,-0.0162140375612429,0.0203775375260047,-0.795681889460463,0.426216955935539,-0.0561532772058255,0.0237252020833397,0.010733110699387377,0.013746392795901065,0.04041795128952296,0.00270745523017071,0.013226682424233539
EleutherAI_pythia-12b-deduped,full_mixed_random_slopes,14742.11766481481,C(tense)[T.present continuous]:lex_emb_norm,0.0184303785394768,0.037571077624998,0.4905469766779894,0.6237468964882118,-0.055207580465878,0.0920683375448317,0.010733110699387377,0.013746392795901065,0.04041795128952296,0.00270745523017071,0.013226682424233539
EleutherAI_pythia-12b-deduped,full_mixed_random_slopes,14742.11766481481,C(tense)[T.present perfect]:lex_emb_norm,0.0276388408112897,0.0400440211587995,0.6902114226162382,0.490061241119936,-0.0508459984561172,0.1061236800786967,0.010733110699387377,0.013746392795901065,0.04041795128952296,0.00270745523017071,0.013226682424233539
EleutherAI_pythia-12b-deduped,full_mixed_random_slopes,14742.11766481481,C(tense)[T.simple future]:lex_emb_norm,0.0433626948637886,0.0590769742333309,0.7340033139226619,0.4629467183571635,-0.0724260469491408,0.1591514366767181,0.010733110699387377,0.013746392795901065,0.04041795128952296,0.00270745523017071,0.013226682424233539
EleutherAI_pythia-12b-deduped,full_mixed_random_slopes,14742.11766481481,C(tense)[T.simple past]:lex_emb_norm,0.0077843101011069,0.0208449644618592,0.3734383963738645,0.7088221868276842,-0.0330710695031546,0.0486396897053684,0.010733110699387377,0.013746392795901065,0.04041795128952296,0.00270745523017071,0.013226682424233539
EleutherAI_pythia-12b-deduped,full_mixed_random_slopes,14742.11766481481,C(semantic_role)[T.patient]:lex_emb_norm,0.0104681092490091,0.0209163518216058,0.5004749077798509,0.616740720037956,-0.0305271870093071,0.0514634055073253,0.010733110699387377,0.013746392795901065,0.04041795128952296,0.00270745523017071,0.013226682424233539
EleutherAI_pythia-12b-deduped,full_mixed_random_slopes,14742.11766481481,C(syntactic_role)[T.subject]:lex_emb_norm,0.0350579577558068,0.0349564211022597,1.0029046638742012,0.3159068621402734,-0.0334553686330381,0.1035712841446518,0.010733110699387377,0.013746392795901065,0.04041795128952296,0.00270745523017071,0.013226682424233539
EleutherAI_pythia-12b-deduped,full_mixed_random_slopes,14742.11766481481,"C(valence, Treatment(reference='-val'))[T.+val]:lex_emb_norm",-0.0054100413136169,0.0106216354314423,-0.509341649742759,0.6105127686980294,-0.0262280642161584,0.0154079815889245,0.010733110699387377,0.013746392795901065,0.04041795128952296,0.00270745523017071,0.013226682424233539
EleutherAI_pythia-12b-deduped,full_mixed_random_slopes,14742.11766481481,"C(dominance, Treatment(reference='-dom'))[T.+dom]:lex_emb_norm",0.0060528862570549,0.0205477048440452,0.2945772436871015,0.7683168480779228,-0.0342198752022329,0.0463256477163428,0.010733110699387377,0.013746392795901065,0.04041795128952296,0.00270745523017071,0.013226682424233539
EleutherAI_pythia-12b-deduped,full_mixed_random_slopes,14742.11766481481,log_frequency:lex_emb_norm,-0.2060131224069375,0.1494949339900396,-1.3780608941615602,0.1681844880463007,-0.499017808898608,0.086991564084733,0.010733110699387377,0.013746392795901065,0.04041795128952296,0.00270745523017071,0.013226682424233539
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,Intercept,1.1999712653320105,0.2140726608410582,5.605439109401032,2.0772764306035523e-08,0.7803965600088785,1.6195459706551425,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,C(tense)[T.past perfect],0.1776993910194322,0.0214108340278335,8.29950812698035,1.045433179975031e-16,0.1357349274459137,0.2196638545929507,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,C(tense)[T.present continuous],-0.1447338790245178,0.0291310763327565,-4.968367023973344,6.751907696697757e-07,-0.2018297394676077,-0.0876380185814278,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,C(tense)[T.present perfect],-0.0721307301792911,0.024972205774082,-2.8884404858682338,0.0038715728507361,-0.1210753541110151,-0.023186106247567,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,C(tense)[T.simple future],0.0879799745734855,0.0418761821659971,2.1009550064696176,0.0356449160854934,0.0059041657180925,0.1700557834288785,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,C(tense)[T.simple past],0.0665023931226127,0.0203907102868039,3.261406404545429,0.001108610242888,0.0265373353412866,0.1064674509039388,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,C(semantic_role)[T.patient],-0.0827354702818096,0.0193249941649983,-4.281267542717357,1.858317766832196e-05,-0.1206117628466531,-0.0448591777169662,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,C(syntactic_role)[T.subject],0.0047731851674125,0.0559463079201248,0.0853172505007356,0.9320091776189796,-0.1048795634240201,0.1144259337588453,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,"C(valence, Treatment(reference='-val'))[T.+val]",0.0469035308862329,0.0179706007273144,2.6100146343434023,0.0090538349402572,0.0116818006801472,0.0821252610923186,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.0364945061529656,0.0182988176490831,1.994364163456991,0.0461122718871486,0.0006294826010968,0.0723595297048345,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,C(tense)[T.past perfect]:C(semantic_role)[T.patient],-0.1122572764051744,0.0167993464592283,-6.6822406858278764,2.3531611901846388e-11,-0.1451833904290725,-0.0793311623812763,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,C(tense)[T.present continuous]:C(semantic_role)[T.patient],0.0603096758512565,0.0167993464592283,3.590001313302683,0.0003306762953883,0.0273835618273585,0.0932357898751546,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,C(tense)[T.present perfect]:C(semantic_role)[T.patient],-0.0124720226500148,0.0167993464592283,-0.7424111813089965,0.4578382470726517,-0.0453981366739129,0.0204540913738832,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,C(tense)[T.simple future]:C(semantic_role)[T.patient],0.0696031333338284,0.0167993464592283,4.1432048266135615,3.424857987256013e-05,0.0366770193099303,0.1025292473577265,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,C(tense)[T.simple past]:C(semantic_role)[T.patient],-0.0692955187490903,0.0167993464592283,-4.124893722340269,3.709059874620346e-05,-0.1022216327729884,-0.0363694047251922,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,C(tense)[T.past perfect]:C(syntactic_role)[T.subject],0.114474012338114,0.0167993464592283,6.814194386426888,9.479345864957336e-12,0.081547898314216,0.147400126362012,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,C(tense)[T.present continuous]:C(syntactic_role)[T.subject],-0.0845110596071367,0.0167993464592283,-5.030615911889396,4.889067031481018e-07,-0.1174371736310347,-0.0515849455832387,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,C(tense)[T.present perfect]:C(syntactic_role)[T.subject],0.0117689908400604,0.0167993464592283,0.7005624217956078,0.4835761367599438,-0.0211571231838375,0.0446951048639584,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,C(tense)[T.simple future]:C(syntactic_role)[T.subject],-0.0950880945947145,0.0167993464592283,-5.660225820420538,1.511739352224327e-08,-0.1280142086186125,-0.0621619805708165,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,C(tense)[T.simple past]:C(syntactic_role)[T.subject],0.0186607844378857,0.0167993464592283,1.110804190101984,0.2666526425036707,-0.0142653295860122,0.0515868984617837,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,"C(tense)[T.past perfect]:C(valence, Treatment(reference='-val'))[T.+val]",-0.0284628958909767,0.0167993464592283,-1.694285903326988,0.0902109679482733,-0.0613890099148747,0.0044632181329213,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,"C(tense)[T.present continuous]:C(valence, Treatment(reference='-val'))[T.+val]",0.0062436805507942,0.0167993464592283,0.371662109948591,0.7101444391610141,-0.0266824334731038,0.0391697945746922,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,"C(tense)[T.present perfect]:C(valence, Treatment(reference='-val'))[T.+val]",0.0047238519950037,0.0167993464592283,0.2811926051092781,0.7785626762099488,-0.0282022620288942,0.0376499660189017,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,"C(tense)[T.simple future]:C(valence, Treatment(reference='-val'))[T.+val]",-0.1316327930680825,0.0167993464592283,-7.835590115815063,4.666458248196596e-15,-0.1645589070919806,-0.0987066790441844,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
EleutherAI_pythia-2.8b-deduped,full_mixed_random_slopes,9099.38330401,"C(tense)[T.simple past]:C(valence, Treatment(reference='-val'))[T.+val]",-0.1021352462904257,0.0167993464592283,-6.079715454306854,1.2039600739692762e-09,-0.1350613603143238,-0.0692091322665277,0.0035921429061633965,0.005500923525075646,0.09922307851936323,0.0037834846198617758,0.004188228672894581
